"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2016年44週
"集計期間終了週",2016年44週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","120","122","242","415"
"RSウイルス感染症","83","72","155","263"
"咽頭結膜熱","25","28","53","263"
"Ａ群溶血性レンサ球菌咽頭炎","248","240","488","263"
"感染性胃腸炎","1300","1186","2486","263"
"水痘","42","34","76","263"
"手足口病","142","123","265","263"
"伝染性紅斑","6","14","20","263"
"突発性発しん","65","58","123","263"
"百日咳","2","4","6","263"
"ヘルパンギーナ","38","19","57","263"
"流行性耳下腺炎","115","101","216","263"
"不明発しん症","16","10","26","263"
"川崎病","1","0","1","263"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","7","15","22","39"
"細菌性髄膜炎","1","0","1","25"
"無菌性髄膜炎","0","1","1","25"
"マイコプラズマ肺炎","14","19","33","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","2","0","2","25"
"インフルエンザ入院","0","0","0","25"
