"定点報告疾患 月報告分 保健所別"
"東京都"
"集計期間開始月","2021年3月"
"集計期間終了月","2021年3月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","3","2","0","2","0","0","3","0","0","",""
"中央区","5","3","2","1","0","0","0","0","0","",""
"みなと","9","6","9","5","0","0","1","0","0","",""
"新宿区","21","16","37","19","0","0","4","0","0","",""
"文京","3","0","0","0","0","0","1","0","0","",""
"台東","0","0","0","2","0","0","0","0","0","",""
"墨田区","8","0","0","5","0","0","1","0","0","",""
"江東区","20","12","4","8","0","0","0","0","0","",""
"品川区","2","0","0","1","0","0","0","0","0","",""
"目黒区","0","0","0","0","0","0","0","0","0","",""
"大田区","2","0","0","0","0","0","0","0","0","",""
"世田谷","0","0","0","0","0","0","1","1","0","",""
"渋谷区","28","8","4","7","0","0","2","0","0","",""
"中野区","7","1","0","7","0","0","0","0","0","",""
"杉並","1","0","0","0","0","0","2","0","0","",""
"池袋","13","2","1","9","0","0","0","0","0","",""
"北区","0","0","0","0","0","0","0","0","0","",""
"荒川区","0","0","0","0","0","0","0","0","0","",""
"板橋区","4","0","0","1","0","0","3","0","0","",""
"練馬区","0","0","0","0","0","0","0","0","0","",""
"足立","0","0","0","0","0","0","0","0","0","",""
"葛飾区","0","0","0","0","0","0","1","0","0","",""
"江戸川","2","0","1","0","0","0","0","0","0","",""
"八王子市","0","0","0","0","0","0","3","1","0","",""
"町田市","0","0","0","0","0","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","",""
"多摩立川","0","0","0","0","0","0","0","0","0","",""
"多摩府中","0","0","0","0","0","0","11","1","0","",""
"多摩小平","0","0","0","0","0","0","0","0","0","",""
"島しょ","0","0","0","0","0","0","1","0","0","",""
"合計","128","50","58","67","0","0","34","3","0","",""


"定点報告疾患 月報告分 保健所別"
"東京都"
"集計期間開始月","2021年3月"
"集計期間終了月","2021年3月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","0","0","0","0","0","0","1","0","0","",""
"中央区","3","0","0","0","0","0","0","0","0","",""
"みなと","3","0","0","0","0","0","0","0","0","",""
"新宿区","10","13","27","3","1","0","7","0","0","",""
"文京","0","0","0","0","0","0","0","0","0","",""
"台東","5","1","1","6","2","0","0","0","0","",""
"墨田区","0","0","0","0","0","0","2","0","0","",""
"江東区","1","0","0","1","0","0","0","0","0","",""
"品川区","1","0","0","1","0","0","0","0","0","",""
"目黒区","0","0","0","0","0","0","0","0","0","",""
"大田区","1","0","0","0","0","0","0","0","0","",""
"世田谷","0","0","0","0","0","0","0","0","0","",""
"渋谷区","6","7","1","1","2","0","0","0","0","",""
"中野区","0","1","0","0","1","0","0","0","0","",""
"杉並","1","0","0","0","0","0","1","0","0","",""
"池袋","5","3","1","4","0","0","1","0","0","",""
"北区","0","0","0","0","0","0","0","0","0","",""
"荒川区","2","0","0","0","0","0","0","0","0","",""
"板橋区","3","0","0","1","0","0","3","0","0","",""
"練馬区","0","0","0","0","0","0","0","0","0","",""
"足立","4","0","1","0","1","0","0","0","0","",""
"葛飾区","0","0","0","0","0","0","1","0","0","",""
"江戸川","8","1","2","0","2","0","0","0","0","",""
"八王子市","2","6","0","1","0","0","0","0","0","",""
