"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2020年5週
"集計期間終了週",2020年5週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","2341","2312","4653","416"
"RSウイルス感染症","31","30","61","262"
"咽頭結膜熱","32","31","63","262"
"Ａ群溶血性レンサ球菌咽頭炎","533","434","967","262"
"感染性胃腸炎","1187","1056","2243","262"
"水痘","58","42","100","262"
"手足口病","29","17","46","262"
"伝染性紅斑","9","16","25","262"
"突発性発しん","43","40","83","262"
"ヘルパンギーナ","7","15","22","262"
"流行性耳下腺炎","1","9","10","262"
"不明発しん症","5","6","11","262"
"川崎病","0","1","1","262"
"急性出血性結膜炎","0","1","1","38"
"流行性角結膜炎","6","5","11","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","1","1","25"
"マイコプラズマ肺炎","1","7","8","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","25","14","39","25"
