"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2008年26週
"集計期間終了週",2008年26週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","11","9","20","284"
"RSウイルス感染症","0","0","0","147"
"咽頭結膜熱","53","45","98","147"
"Ａ群溶血性レンサ球菌咽頭炎","196","174","370","147"
"感染性胃腸炎","448","344","792","147"
"水痘","110","116","226","147"
"手足口病","73","60","133","147"
"伝染性紅斑","20","17","37","147"
"突発性発しん","58","62","120","147"
"百日咳","3","8","11","147"
"ヘルパンギーナ","197","196","393","147"
"流行性耳下腺炎","67","48","115","147"
"不明発しん症","11","15","26","147"
"川崎病","0","1","1","147"
"急性出血性結膜炎","0","2","2","39"
"流行性角結膜炎","19","16","35","39"
"細菌性髄膜炎","1","0","1","24"
"無菌性髄膜炎","0","1","1","24"
"マイコプラズマ肺炎","0","3","3","24"
"クラミジア肺炎(オウム病は除く)","0","0","0","24"
