"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2015年28週
"集計期間終了週",2015年28週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","7","1","8","416"
"RSウイルス感染症","6","3","9","263"
"咽頭結膜熱","106","98","204","263"
"Ａ群溶血性レンサ球菌咽頭炎","509","382","891","263"
"感染性胃腸炎","805","688","1493","263"
"水痘","73","66","139","263"
"手足口病","1505","1215","2720","263"
"伝染性紅斑","180","188","368","263"
"突発性発しん","88","89","177","263"
"百日咳","5","2","7","263"
"ヘルパンギーナ","390","331","721","263"
"流行性耳下腺炎","49","48","97","263"
"不明発しん症","19","25","44","263"
"川崎病","6","1","7","263"
"急性出血性結膜炎","1","1","2","39"
"流行性角結膜炎","11","13","24","39"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","2","0","2","25"
"マイコプラズマ肺炎","4","4","8","25"
"クラミジア肺炎(オウム病は除く)","1","0","1","25"
"感染性胃腸炎（ロタウイルス）","0","1","1","25"
"インフルエンザ入院","1","0","1","25"
