"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2016年6週
"集計期間終了週",2016年6週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","7743","7751","15494","416"
"RSウイルス感染症","30","15","45","262"
"咽頭結膜熱","30","26","56","262"
"Ａ群溶血性レンサ球菌咽頭炎","427","353","780","262"
"感染性胃腸炎","945","898","1843","262"
"水痘","63","54","117","262"
"手足口病","7","1","8","262"
"伝染性紅斑","42","40","82","262"
"突発性発しん","51","39","90","262"
"百日咳","0","1","1","262"
"ヘルパンギーナ","1","0","1","262"
"流行性耳下腺炎","65","53","118","262"
"不明発しん症","7","4","11","262"
"川崎病","3","1","4","262"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","11","7","18","39"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","1","1","25"
"マイコプラズマ肺炎","8","6","14","25"
"クラミジア肺炎(オウム病は除く)","1","1","2","25"
"感染性胃腸炎（ロタウイルス）","2","1","3","25"
"インフルエンザ入院","54","28","82","25"
