"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2003年31週
"集計期間終了週",2003年31週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","0","0","178"
"RSウイルス感染症","0","0","0","142"
"咽頭結膜熱","38","30","68","142"
"Ａ群溶血性レンサ球菌咽頭炎","24","27","51","142"
"感染性胃腸炎","128","116","244","142"
"水痘","52","34","86","142"
"手足口病","264","256","520","142"
"伝染性紅斑","13","15","28","142"
"突発性発しん","39","29","68","142"
"百日咳","1","1","2","142"
"風しん","2","2","4","142"
"ヘルパンギーナ","250","223","473","142"
"麻しん（成人麻しん以外）","4","3","7","142"
"流行性耳下腺炎","15","12","27","142"
"不明発しん症","8","9","17","142"
"川崎病","1","0","1","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","17","7","24","14"
"急性脳炎(日本脳炎を除く)","0","0","0","25"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","2","2","25"
"マイコプラズマ肺炎","3","5","8","25"
"クラミジア肺炎(オウム病は除く)","1","0","1","25"
"成人麻しん","1","1","2","25"
