"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2022年44週
"集計期間終了週",2022年44週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","17","14","31","410"
"RSウイルス感染症","84","94","178","259"
"咽頭結膜熱","11","11","22","259"
"Ａ群溶血性レンサ球菌咽頭炎","28","16","44","259"
"感染性胃腸炎","502","422","924","259"
"水痘","10","12","22","259"
"手足口病","99","71","170","259"
"伝染性紅斑","1","3","4","259"
"突発性発しん","37","39","76","259"
"ヘルパンギーナ","20","16","36","259"
"流行性耳下腺炎","9","8","17","259"
"不明発しん症","3","3","6","259"
"川崎病","1","2","3","259"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","1","3","4","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","1","0","1","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
