"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2023年34週
"集計期間終了週",2023年34週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","306","270","576","410"
"新型コロナウイルス感染症（COVID-19）","2844","3112","5956","410"
"RSウイルス感染症","45","40","85","255"
"咽頭結膜熱","134","88","222","255"
"Ａ群溶血性レンサ球菌咽頭炎","145","125","270","255"
"感染性胃腸炎","472","362","834","255"
"水痘","12","17","29","255"
"手足口病","114","92","206","255"
"伝染性紅斑","5","3","8","255"
"突発性発しん","24","35","59","255"
"ヘルパンギーナ","95","86","181","255"
"流行性耳下腺炎","2","0","2","255"
"不明発しん症","6","6","12","255"
"川崎病","1","2","3","255"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","7","15","22","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","1","1","25"
"マイコプラズマ肺炎","1","0","1","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","8","4","12","25"
