"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2008年20週
"集計期間終了週",2008年20週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","23","25","48","285"
"RSウイルス感染症","1","0","1","148"
"咽頭結膜熱","41","23","64","148"
"Ａ群溶血性レンサ球菌咽頭炎","249","188","437","148"
"感染性胃腸炎","463","425","888","148"
"水痘","130","109","239","148"
"手足口病","7","9","16","148"
"伝染性紅斑","10","10","20","148"
"突発性発しん","54","49","103","148"
"百日咳","7","4","11","148"
"ヘルパンギーナ","8","7","15","148"
"流行性耳下腺炎","29","28","57","148"
"不明発しん症","8","7","15","148"
"川崎病","0","0","0","148"
"急性出血性結膜炎","2","0","2","39"
"流行性角結膜炎","6","15","21","39"
"細菌性髄膜炎","2","0","2","24"
"無菌性髄膜炎","0","0","0","24"
"マイコプラズマ肺炎","2","4","6","24"
"クラミジア肺炎(オウム病は除く)","1","2","3","24"
