"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2013年47週
"集計期間終了週",2013年47週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","61","63","124","410"
"RSウイルス感染症","118","95","213","260"
"咽頭結膜熱","78","52","130","260"
"Ａ群溶血性レンサ球菌咽頭炎","258","176","434","260"
"感染性胃腸炎","1196","1101","2297","260"
"水痘","131","121","252","260"
"手足口病","38","26","64","260"
"伝染性紅斑","11","13","24","260"
"突発性発しん","73","71","144","260"
"百日咳","1","1","2","260"
"ヘルパンギーナ","6","3","9","260"
"流行性耳下腺炎","25","15","40","260"
"不明発しん症","9","8","17","260"
"川崎病","0","4","4","260"
"急性出血性結膜炎","0","0","0","37"
"流行性角結膜炎","6","5","11","37"
"細菌性髄膜炎","2","0","2","25"
"無菌性髄膜炎","2","0","2","25"
"マイコプラズマ肺炎","6","7","13","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","1","0","1","25"
"インフルエンザ入院","3","1","4","25"
