"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2016年19週
"集計期間終了週",2016年19週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","55","44","99","413"
"RSウイルス感染症","8","6","14","261"
"咽頭結膜熱","84","63","147","261"
"Ａ群溶血性レンサ球菌咽頭炎","377","317","694","261"
"感染性胃腸炎","766","675","1441","261"
"水痘","67","56","123","261"
"手足口病","9","10","19","261"
"伝染性紅斑","25","29","54","261"
"突発性発しん","108","88","196","261"
"百日咳","1","1","2","261"
"ヘルパンギーナ","8","12","20","261"
"流行性耳下腺炎","77","67","144","261"
"不明発しん症","7","4","11","261"
"川崎病","2","2","4","261"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","14","16","30","38"
"細菌性髄膜炎","1","0","1","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","3","4","7","25"
"クラミジア肺炎(オウム病は除く)","0","1","1","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","1","1","2","25"
