"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2002年48週
"集計期間終了週",2002年48週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","15","9","24","178"
"RSウイルス感染症","0","0","0","142"
"咽頭結膜熱","7","5","12","142"
"Ａ群溶血性レンサ球菌咽頭炎","57","34","91","142"
"感染性胃腸炎","857","818","1675","142"
"水痘","105","92","197","142"
"手足口病","10","6","16","142"
"伝染性紅斑","5","9","14","142"
"突発性発しん","22","37","59","142"
"百日咳","0","0","0","142"
"風しん","0","1","1","142"
"ヘルパンギーナ","5","4","9","142"
"麻しん（成人麻しん以外）","7","6","13","142"
"流行性耳下腺炎","20","24","44","142"
"不明発しん症","4","1","5","142"
"川崎病","0","0","0","142"
"急性出血性結膜炎","0","2","2","14"
"流行性角結膜炎","8","6","14","14"
"急性脳炎(日本脳炎を除く)","0","0","0","25"
"細菌性髄膜炎","1","0","1","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","4","2","6","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","2","2","25"
