"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2003年52週
"集計期間終了週",2003年52週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","149","150","299","178"
"RSウイルス感染症","12","8","20","142"
"咽頭結膜熱","13","10","23","142"
"Ａ群溶血性レンサ球菌咽頭炎","71","63","134","142"
"感染性胃腸炎","1018","952","1970","142"
"水痘","96","109","205","142"
"手足口病","5","5","10","142"
"伝染性紅斑","33","22","55","142"
"突発性発しん","40","34","74","142"
"百日咳","0","0","0","142"
"風しん","3","1","4","142"
"ヘルパンギーナ","4","3","7","142"
"麻しん（成人麻しん以外）","5","4","9","142"
"流行性耳下腺炎","14","18","32","142"
"不明発しん症","4","6","10","142"
"川崎病","0","0","0","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","5","10","15","14"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","2","0","2","25"
"マイコプラズマ肺炎","1","2","3","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
