"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2024年10月"
"集計期間終了月","2024年10月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","17","8","17","5","0","0","8","0","0","",""
"区南部","50","9","3","20","0","0","5","0","0","",""
"区西南部","8","1","1","4","0","0","1","0","0","",""
"区西部","32","6","5","13","0","0","14","0","0","",""
"区西北部","7","2","1","3","0","0","2","1","0","",""
"区東北部","2","0","0","0","0","0","2","0","0","",""
"区東部","22","2","2","9","0","0","2","0","0","",""
"西多摩","0","0","0","0","0","0","2","0","0","",""
"南多摩","1","0","0","0","0","0","0","0","0","",""
"北多摩西部","0","0","0","0","0","0","2","0","0","",""
"北多摩南部","0","0","0","0","0","0","5","2","0","",""
"北多摩北部","0","0","0","0","0","0","0","1","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","139","28","29","54","0","0","43","4","0","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2024年10月"
"集計期間終了月","2024年10月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","11","4","4","15","2","0","3","0","1","",""
"区南部","33","1","0","11","1","0","1","0","0","",""
"区西南部","6","1","3","1","0","0","3","0","0","",""
"区西部","4","1","1","3","2","0","7","1","0","",""
"区西北部","14","4","0","1","1","0","5","0","0","",""
"区東北部","9","0","0","0","0","0","1","0","0","",""
"区東部","32","0","3","0","1","0","3","0","0","",""
"西多摩","0","0","0","0","0","0","1","0","0","",""
"南多摩","8","1","0","2","1","0","1","0","0","",""
"北多摩西部","4","2","0","0","0","0","2","0","0","",""
"北多摩南部","1","0","0","0","0","0","3","1","0","",""
"北多摩北部","0","0","0","0","0","0","1","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","122","14","11","33","8","0","31","2","1","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2024年10月"
"集計期間終了月","2024年10月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","28","12","21","20","2","0","11","0","1","10","4"
"区南部","83","10","3","31","1","0","6","0","0","3","1"
"区西南部","14","2","4","5","0","0","4","0","0","5","3"
"区西部","36","7","6","16","2","0","21","1","0","11","4"
"区西北部","21","6","1","4","1","0","7","1","0","6","2"
"区東北部","11","0","0","0","0","0","3","0","0","3","1"
"区東部","54","2","5","9","1","0","5","0","0","6","1"
"西多摩","0","0","0","0","0","0","3","0","0","0","1"
"南多摩","9","1","0","2","1","0","1","0","0","5","1"
"北多摩西部","4","2","0","0","0","0","4","0","0","2","1"
"北多摩南部","1","0","0","0","0","0","8","3","0","3","3"
"北多摩北部","0","0","0","0","0","0","1","1","0","1","2"
"島しょ","0","0","0","0","0","0","0","0","0","0","1"
"合計","261","42","40","87","8","0","74","6","1","55","25"


