"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2006年21週
"集計期間終了週",2006年21週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","8","3","11","178"
"RSウイルス感染症","6","2","8","142"
"咽頭結膜熱","91","73","164","142"
"Ａ群溶血性レンサ球菌咽頭炎","210","150","360","142"
"感染性胃腸炎","361","340","701","142"
"水痘","152","155","307","142"
"手足口病","26","11","37","142"
"伝染性紅斑","47","49","96","142"
"突発性発しん","50","44","94","142"
"百日咳","0","0","0","142"
"風しん","0","1","1","142"
"ヘルパンギーナ","120","103","223","142"
"麻しん（成人麻しん以外）","0","0","0","142"
"流行性耳下腺炎","42","62","104","142"
"不明発しん症","6","4","10","142"
"川崎病","2","2","4","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","5","8","13","14"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","1","1","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
