"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2009年41週"
"集計期間終了週","2009年41週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","175","1","0","1","14","0","6","0","5","1","2","1","0","0","0","2","0","0","1","0","","","","","",""
"区南部","221","2","1","4","22","1","5","0","4","1","2","2","0","0","0","1","0","0","0","0","","","","","",""
"区西南部","239","0","2","5","9","2","2","0","5","0","3","2","0","0","0","0","0","0","0","0","","","","","",""
"区西部","259","0","0","4","36","2","1","1","6","0","0","2","0","0","0","2","0","0","0","0","","","","","",""
"区西北部","267","0","0","3","4","0","10","0","2","0","0","5","0","0","0","2","0","0","0","0","","","","","",""
"区東北部","258","0","0","2","15","4","12","1","5","0","1","3","0","0","0","0","0","0","0","0","","","","","",""
"区東部","340","1","0","12","9","2","9","1","10","1","2","2","0","0","0","1","0","0","0","0","","","","","",""
"西多摩","83","0","0","0","5","1","0","0","0","0","1","5","0","0","0","2","0","0","0","0","","","","","",""
"南多摩","478","1","1","21","35","11","5","2","5","0","7","20","2","0","0","1","0","0","0","0","","","","","",""
"北多摩西部","103","0","0","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","264","0","0","0","2","2","0","0","3","0","0","1","0","1","0","0","0","0","0","0","","","","","",""
"北多摩北部","222","0","1","6","10","2","6","0","4","0","0","1","0","0","0","1","0","0","0","0","","","","","",""
"島しょ","9","0","0","1","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","2918","5","5","59","164","27","64","5","50","3","18","44","2","1","0","12","0","0","1","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2009年41週"
"集計期間終了週","2009年41週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","132","5","1","1","15","1","4","1","4","1","1","3","0","0","0","2","0","0","1","0","","","","","",""
"区南部","186","2","1","9","22","2","2","2","4","1","4","2","0","0","0","2","0","0","0","0","","","","","",""
"区西南部","194","0","2","3","11","1","2","0","1","0","3","1","1","0","0","0","0","0","0","0","","","","","",""
"区西部","218","2","0","3","34","1","5","1","3","0","1","1","0","0","0","2","0","0","1","0","","","","","",""
"区西北部","214","0","0","2","13","1","7","1","4","0","1","3","0","0","0","2","0","0","0","0","","","","","",""
"区東北部","231","0","0","2","8","1","8","1","4","0","1","5","0","1","0","0","0","0","0","0","","","","","",""
"区東部","282","1","0","6","9","2","3","1","4","1","6","2","0","0","0","1","0","0","0","0","","","","","",""
"西多摩","87","0","0","0","2","3","0","0","0","0","1","5","0","0","0","2","0","0","0","0","","","","","",""
"南多摩","354","1","1","17","21","5","3","4","6","0","10","14","2","0","0","1","0","0","0","0","","","","","",""
"北多摩西部","106","0","0","1","2","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","284","0","0","0","2","1","3","1","2","0","0","5","0","1","0","0","0","1","0","0","","","","","",""
"北多摩北部","196","0","1","2","9","5","2","0","1","0","1","5","1","0","0","1","0","0","0","0","","","","","",""
"島しょ","3","0","0","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","2487","11","6","47","148","23","44","12","34","4","29","46","4","2","0","13","0","1","2","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2009年41週"
"集計期間終了週","2009年41週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","307","6","1","2","29","1","10","1","9","1","3","4","0","0","0","2","0","0","1","0","26","18","2","4","4","0"
"区南部","407","2","1","13","44","3","7","2","8","1","6","4","0","0","0","3","0","0","0","0","25","15","3","1","1","0"
"区西南部","433","0","2","8","20","3","2","0","6","0","6","3","1","0","0","0","0","0","0","0","28","15","4","3","3","0"
"区西部","477","2","0","7","70","3","6","1","9","0","1","3","0","0","0","2","0","0","1","0","30","18","4","4","4","0"
"区西北部","481","0","0","5","17","1","17","1","6","0","1","8","0","0","0","2","0","0","0","0","40","20","6","2","2","0"
"区東北部","489","0","0","4","23","5","20","2","9","0","1","8","0","1","0","0","0","0","0","0","25","11","4","1","1","0"
"区東部","622","2","0","18","18","4","12","2","14","1","8","4","0","0","0","2","0","0","0","0","26","11","4","1","1","0"
"西多摩","170","0","0","0","7","4","0","0","0","0","2","5","0","0","0","2","0","0","0","0","9","5","1","1","1","0"
"南多摩","832","2","1","38","56","16","8","6","11","0","17","34","2","0","0","2","0","0","0","0","27","12","4","1","1","0"
"北多摩西部","209","0","0","1","5","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","13","6","2","1","1","0"
"北多摩南部","548","0","0","0","4","3","3","1","5","0","0","6","0","1","0","0","0","1","0","0","21","10","3","2","3","0"
"北多摩北部","418","0","1","8","19","7","8","0","5","0","1","6","1","0","0","1","0","0","0","0","14","6","2","2","2","0"
"島しょ","12","0","0","1","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","5405","14","6","105","312","50","106","16","83","4","46","85","4","2","0","16","0","1","2","0","286","148","39","24","25","0"


