"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2018年2月"
"集計期間終了月","2018年2月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","26","34","11","16","0","0","6","0","0","",""
"区南部","6","2","1","4","0","0","0","0","0","",""
"区西南部","4","2","2","3","0","0","2","0","0","",""
"区西部","30","11","26","22","0","0","7","0","0","",""
"区西北部","14","3","5","9","0","0","0","1","0","",""
"区東北部","0","0","0","1","0","0","2","0","0","",""
"区東部","10","2","3","7","0","0","8","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","1","",""
"南多摩","0","0","0","0","0","0","8","0","0","",""
"北多摩西部","0","0","0","0","0","0","0","0","0","",""
"北多摩南部","0","0","0","0","0","0","7","0","0","",""
"北多摩北部","0","0","0","0","0","0","0","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","90","54","48","62","0","0","40","1","1","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2018年2月"
"集計期間終了月","2018年2月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","10","1","0","7","3","0","3","0","0","",""
"区南部","4","0","0","0","0","0","0","0","0","",""
"区西南部","6","3","1","1","0","0","0","1","0","",""
"区西部","10","4","13","6","0","0","1","0","0","",""
"区西北部","10","3","0","4","0","0","1","1","0","",""
"区東北部","4","1","1","0","1","0","2","0","0","",""
"区東部","13","0","0","0","2","0","2","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","13","1","0","2","1","0","4","0","0","",""
"北多摩西部","14","0","0","4","0","0","0","0","0","",""
"北多摩南部","0","0","1","0","0","0","8","0","0","",""
"北多摩北部","0","0","0","0","0","0","0","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","84","13","16","24","7","0","21","2","0","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2018年2月"
"集計期間終了月","2018年2月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","36","35","11","23","3","0","9","0","0","10","4"
"区南部","10","2","1","4","0","0","0","0","0","3","1"
"区西南部","10","5","3","4","0","0","2","1","0","5","3"
"区西部","40","15","39","28","0","0","8","0","0","11","4"
"区西北部","24","6","5","13","0","0","1","2","0","6","2"
"区東北部","4","1","1","1","1","0","4","0","0","3","1"
"区東部","23","2","3","7","2","0","10","0","0","6","1"
"西多摩","0","0","0","0","0","0","0","0","1","0","1"
"南多摩","13","1","0","2","1","0","12","0","0","5","1"
"北多摩西部","14","0","0","4","0","0","0","0","0","2","1"
"北多摩南部","0","0","1","0","0","0","15","0","0","3","3"
"北多摩北部","0","0","0","0","0","0","0","0","0","1","2"
"島しょ","0","0","0","0","0","0","0","0","0","0","1"
"合計","174","67","64","86","7","0","61","3","1","55","25"


