"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2010年19週"
"集計期間終了週","2010年19週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","1","4","3","10","50","16","1","0","8","0","3","4","0","1","0","0","0","0","0","0","","","","","",""
"区南部","0","1","9","13","77","11","2","1","7","1","12","6","1","0","0","0","0","0","0","0","","","","","",""
"区西南部","0","0","0","17","36","13","4","1","5","0","1","2","0","0","0","0","0","0","0","0","","","","","",""
"区西部","1","1","0","16","81","3","1","0","3","0","0","5","3","0","0","1","0","0","1","0","","","","","",""
"区西北部","0","0","0","11","42","13","3","0","5","1","4","8","0","0","0","0","0","0","0","0","","","","","",""
"区東北部","1","0","1","11","38","13","6","6","1","0","0","8","0","0","0","0","0","0","1","0","","","","","",""
"区東部","1","0","3","8","55","18","4","6","4","1","1","3","1","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","0","0","12","3","0","0","2","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","5","0","0","32","97","38","6","2","5","0","3","18","1","0","0","1","0","0","0","0","","","","","",""
"北多摩西部","0","0","0","1","14","1","1","2","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","1","1","14","33","10","1","1","5","1","1","10","1","0","0","0","1","1","0","0","","","","","",""
"北多摩北部","0","0","3","7","25","6","2","1","3","0","4","7","1","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","9","7","20","140","560","145","31","20","49","4","29","74","8","1","0","2","1","1","2","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2010年19週"
"集計期間終了週","2010年19週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","1","4","1","5","42","15","1","1","3","0","3","4","1","1","0","0","0","0","0","0","","","","","",""
"区南部","1","1","3","13","75","11","1","2","3","1","6","5","1","0","0","0","0","0","0","0","","","","","",""
"区西南部","0","0","1","6","33","16","2","1","4","0","1","7","0","0","0","5","0","0","0","0","","","","","",""
"区西部","2","1","2","12","61","8","3","3","2","0","0","9","3","0","0","1","0","0","1","0","","","","","",""
"区西北部","0","0","3","19","36","20","2","2","5","1","2","11","0","0","0","0","0","0","0","0","","","","","",""
"区東北部","1","0","1","9","37","16","2","11","5","0","1","8","0","0","1","0","0","0","3","0","","","","","",""
"区東部","1","0","5","7","49","20","8","6","8","1","2","6","1","0","0","1","0","0","0","0","","","","","",""
"西多摩","0","0","0","3","12","3","0","0","2","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","2","0","1","26","94","31","1","6","10","1","2","15","1","1","0","1","0","0","0","0","","","","","",""
"北多摩西部","0","0","0","1","13","3","1","2","1","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","1","3","4","26","8","1","2","5","1","1","6","3","0","0","0","1","1","0","0","","","","","",""
"北多摩北部","1","1","1","3","17","6","3","1","3","0","1","14","1","0","0","1","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","9","8","21","108","495","157","25","37","51","5","19","89","11","2","1","9","1","1","4","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2010年19週"
"集計期間終了週","2010年19週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","1","4","4","15","92","31","1","1","11","0","6","8","1","2","0","0","0","0","0","0","26","18","2","4","4","0"
"区南部","1","1","12","26","152","22","3","3","10","2","18","11","1","0","0","0","0","0","0","0","26","15","3","1","1","0"
"区西南部","0","0","1","23","69","29","6","2","9","0","2","9","0","0","0","5","0","0","0","0","28","15","4","2","3","0"
"区西部","3","1","2","28","142","11","4","3","5","0","0","14","3","0","0","2","0","0","1","0","30","18","4","4","4","0"
"区西北部","0","0","3","30","78","33","5","2","10","1","6","19","0","0","0","0","0","0","0","0","37","19","6","2","2","0"
"区東北部","1","0","2","20","75","29","8","17","6","0","1","16","0","0","1","0","0","0","4","0","25","11","4","1","1","0"
"区東部","1","0","8","15","104","38","12","12","12","2","3","9","1","0","0","1","0","0","0","0","27","12","4","1","1","0"
"西多摩","0","0","0","3","24","6","0","0","2","0","0","4","0","0","0","0","0","0","0","0","9","5","1","1","1","0"
"南多摩","7","0","1","58","191","69","7","8","15","1","5","33","2","1","0","2","0","0","0","0","28","12","4","1","1","0"
"北多摩西部","0","0","0","1","27","4","1","2","1","0","0","3","0","0","0","0","0","0","0","0","13","6","2","1","1","0"
"北多摩南部","0","1","4","18","59","18","1","3","10","1","1","16","4","0","0","0","1","1","0","0","19","10","3","3","3","0"
"北多摩北部","1","1","4","10","42","12","5","2","6","0","5","21","2","0","0","1","0","0","0","0","14","6","2","2","2","0"
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","15","8","41","247","1055","302","53","55","97","7","47","163","14","3","1","11","1","1","5","0","284","148","39","24","25","0"


