"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2013年20週"
"集計期間終了週","2013年20週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","2","0","0","5","1","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","5","0","0","2","4","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","6","1","4","14","20","3","5","1","2","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","0","0","0","7","20","4","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","","","","","",""
"文京","2","0","2","6","10","5","2","0","3","0","0","0","0","0","0","2","0","0","0","0","0","","","","","",""
"台東","13","0","0","10","23","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","7","0","0","4","6","1","0","0","1","0","1","1","0","0","0","0","0","1","0","0","0","","","","","",""
"江東区","11","2","3","17","70","9","1","2","5","0","0","0","3","0","0","0","0","0","0","0","0","","","","","",""
"品川区","2","0","3","18","26","5","0","0","2","0","0","2","1","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","0","3","4","11","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","10","0","8","41","86","5","3","6","3","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","2","0","6","35","86","8","1","0","3","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","2","0","0","1","15","1","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","","","","","",""
"中野区","4","1","1","12","24","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","2","0","2","11","39","7","1","1","1","0","1","2","0","1","0","1","0","0","0","0","0","","","","","",""
"池袋","5","0","2","2","14","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","2","0","0","5","24","0","1","1","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","4","0","0","15","16","1","0","0","2","0","1","1","0","0","0","1","0","0","0","0","0","","","","","",""
"板橋区","1","0","1","10","24","3","0","0","3","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","4","0","6","12","49","15","1","2","2","0","1","4","2","0","0","0","0","0","0","0","0","","","","","",""
"足立","13","0","3","12","65","4","3","0","2","0","2","4","0","0","1","3","0","0","0","0","0","","","","","",""
"葛飾区","3","0","0","8","51","9","1","0","6","0","0","1","1","0","0","0","0","0","0","1","0","","","","","",""
"江戸川","7","1","4","17","63","3","1","0","4","0","1","2","0","0","0","1","0","0","0","0","0","","","","","",""
"八王子市","13","4","7","56","79","7","9","3","3","1","2","1","0","2","0","0","0","0","0","0","0","","","","","",""
"町田市","3","0","2","32","73","8","1","1","3","0","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","1","0","1","12","17","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","3","0","4","18","53","5","3","2","6","0","2","4","1","1","0","0","0","0","0","0","0","","","","","",""
"多摩立川","8","0","2","15","39","5","0","0","4","0","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","25","0","4","34","82","13","7","0","12","0","2","4","2","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","5","0","19","27","55","7","1","1","12","0","0","2","1","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","165","9","87","462","1145","135","42","21","88","1","18","35","15","4","1","9","0","1","2","1","0","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2013年20週"
"集計期間終了週","2013年20週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","5","0","0","4","6","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","6","0","0","4","19","3","5","0","1","1","1","0","0","0","0","0","0","0","1","0","0","","","","","",""
"新宿区","1","1","1","6","14","2","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"文京","0","0","0","2","9","3","2","0","2","0","0","0","0","0","0","1","0","0","0","0","1","","","","","",""
"台東","17","0","0","7","17","4","0","0","4","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","3","0","0","4","6","0","0","0","1","0","0","0","0","0","0","0","0","2","0","0","0","","","","","",""
"江東区","13","0","4","11","59","7","1","1","5","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","0","0","11","44","3","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","1","0","0","4","6","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","8","0","6","50","81","4","0","5","4","0","1","3","1","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","5","2","10","24","66","3","0","0","3","0","0","1","0","0","1","0","0","0","0","0","0","","","","","",""
"渋谷区","1","0","1","3","15","2","0","0","1","0","0","0","0","0","0","4","0","0","0","0","1","","","","","",""
"中野区","3","0","0","4","17","2","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"杉並","3","0","3","12","31","2","0","1","3","0","0","1","0","0","0","1","0","0","0","0","0","","","","","",""
"池袋","1","0","2","0","15","1","1","0","0","0","2","0","0","1","0","0","0","0","0","0","0","","","","","",""
"北区","1","0","1","3","19","1","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","2","0","1","15","36","2","0","0","4","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","2","0","1","4","18","4","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
