"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2011年14週"
"集計期間終了週","2011年14週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","46","2","1","8","26","13","0","7","4","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"区南部","79","0","0","25","79","5","0","12","4","1","1","2","3","1","1","0","0","0","0","0","0","","","","","",""
"区西南部","68","0","1","11","65","6","1","4","3","0","1","3","0","0","0","1","0","0","0","0","0","","","","","",""
"区西部","33","0","2","6","57","9","0","3","1","0","0","2","1","0","0","0","0","0","1","0","0","","","","","",""
"区西北部","84","1","1","15","93","8","1","5","10","1","1","4","1","0","0","2","0","0","0","0","0","","","","","",""
"区東北部","142","0","1","24","101","12","0","3","10","5","0","1","1","0","0","0","0","0","2","0","0","","","","","",""
"区東部","109","0","4","19","104","15","1","4","6","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","20","0","0","1","25","8","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","181","1","4","47","155","24","0","11","12","0","3","9","4","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","69","4","1","13","52","10","0","4","6","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","68","1","5","17","74","7","1","4","5","0","0","4","0","0","0","1","0","0","0","0","0","","","","","",""
"北多摩北部","46","0","3","20","62","8","0","14","11","1","0","7","0","0","0","1","0","0","2","0","0","","","","","",""
"島しょ","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","947","9","23","206","893","125","4","72","73","8","6","36","10","1","1","6","0","0","5","0","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2011年14週"
"集計期間終了週","2011年14週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","36","3","1","6","35","11","0","3","3","1","0","0","1","1","0","1","0","0","0","0","0","","","","","",""
