"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2013年1週"
"集計期間終了週","2013年1週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","32","0","3","2","12","6","3","0","1","0","0","0","0","0","0","0","0","0","0","0","4","","","","","",""
"区南部","16","1","1","1","12","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","35","0","1","7","23","8","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"区西部","50","4","1","2","58","5","1","0","1","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"区西北部","50","3","0","1","22","7","0","0","1","0","0","1","0","0","0","0","0","0","1","0","1","","","","","",""
"区東北部","59","2","3","1","26","6","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","","","","","",""
"区東部","117","1","1","11","49","13","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"西多摩","23","0","2","2","8","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","70","4","2","16","82","35","0","0","3","0","2","1","1","1","0","0","0","0","0","0","1","","","","","",""
"北多摩西部","29","0","2","2","23","8","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","","","","","",""
"北多摩南部","28","2","1","8","18","14","1","1","0","0","0","3","0","0","0","0","0","0","1","0","4","","","","","",""
"北多摩北部","38","6","4","1","30","11","0","0","1","0","0","0","0","1","0","1","0","0","0","0","1","","","","","",""
"島しょ","5","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","552","23","21","54","364","120","7","1","9","0","2","9","1","2","0","1","0","0","4","0","14","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2013年1週"
"集計期間終了週","2013年1週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","39","1","1","1","21","6","3","1","1","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"区南部","22","1","3","2","14","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","55","0","1","6","35","10","0","0","1","0","0","1","0","0","0","0","1","1","0","0","1","","","","","",""
"区西部","49","4","1","2","54","10","1","0","2","0","0","2","2","0","0","0","0","0","2","0","0","","","","","",""
"区西北部","63","2","1","1","32","1","1","0","2","0","0","1","0","0","0","0","0","0","1","0","1","","","","","",""
"区東北部","57","2","1","5","34","10","0","2","1","0","0","2","1","0","0","1","0","0","3","0","0","","","","","",""
"区東部","101","1","3","7","38","9","2","0","1","0","0","1","0","0","0","0","0","0","0","0","1","","","","","",""
"西多摩","18","0","2","1","12","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","58","9","1","19","77","21","4","1","2","0","2","1","1","1","0","2","0","0","0","0","1","","","","","",""
"北多摩西部","38","0","1","4","16","3","0","0","1","0","0","2","0","0","0","0","0","0","0","0","1","","","","","",""
"北多摩南部","22","1","3","3","6","4","3","1","0","1","0","1","0","0","0","0","1","0","1","0","2","","","","","",""
"北多摩北部","49","2","4","8","25","5","1","0","1","0","0","0","1","1","0","1","0","0","1","0","1","","","","","",""
"島しょ","4","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","575","23","22","59","365","90","15","5","12","1","2","12","5","2","0","4","2","1","8","0","10","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2013年1週"
"集計期間終了週","2013年1週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","71","1","4","3","33","12","3","1","2","0","0","0","0","0","0","0","0","0","0","0","6","24","14","2","4","4","0"
"区南部","38","2","4","3","26","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27","17","3","1","1","0"
"区西南部","90","0","2","13","58","18","0","0","1","0","0","1","0","0","0","0","1","1","0","0","2","32","19","2","3","3","0"
"区西部","99","8","1","2","112","15","2","0","3","0","0","4","2","0","0","0","0","0","2","0","0","36","22","3","4","4","0"
"区西北部","113","5","1","2","54","8","1","0","3","0","0","1","0","0","0","0","0","0","1","0","2","45","25","5","2","2","0"
"区東北部","116","2","4","6","60","16","0","2","1","0","0","2","1","0","0","1","0","0","5","0","0","37","22","3","1","1","0"
"区東部","218","2","4","18","87","22","2","0","1","0","0","1","0","0","0","0","0","0","0","0","1","40","25","4","1","1","0"
"西多摩","41","0","2","3","20","8","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","13","7","1","1","1","0"
"南多摩","128","13","3","35","159","56","4","1","5","0","2","2","1","1","0","2","0","0","0","0","2","41","24","3","1","1","0"
"北多摩西部","67","0","3","6","39","11","0","0","2","0","0","3","0","0","0","0","0","0","0","0","1","21","14","2","1","1","0"
"北多摩南部","50","3","4","11","24","18","4","1","0","1","0","4","0","0","0","0","1","0","2","0","6","30","18","3","3","3","0"
"北多摩北部","87","8","4","9","55","16","1","0","2","0","0","0","1","1","0","2","0","0","1","0","1","16","11","2","2","2","0"
"島しょ","9","0","0","0","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","1127","44","36","111","729","210","17","5","20","1","2","19","5","2","0","5","2","1","11","0","21","364","219","33","25","25","0"


