"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2013年10週"
"集計期間終了週","2013年10週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","48","3","6","21","86","2","0","0","5","0","0","1","0","2","0","0","1","0","0","0","0","","","","","",""
"区南部","50","2","6","25","146","3","1","3","6","0","2","0","2","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","62","2","1","37","125","11","0","0","4","0","0","0","1","0","0","0","0","0","0","0","1","","","","","",""
"区西部","48","1","0","22","104","7","0","1","3","1","0","4","0","0","0","0","0","0","0","0","0","","","","","",""
"区西北部","92","1","1","18","189","15","8","1","8","0","0","7","1","0","0","1","0","0","0","0","0","","","","","",""
"区東北部","61","1","9","26","155","11","0","2","4","0","0","5","0","0","0","1","0","0","0","0","0","","","","","",""
"区東部","96","4","7","57","228","15","1","0","16","0","0","2","1","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","38","0","0","9","40","6","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"南多摩","106","3","5","94","244","21","1","4","10","1","1","9","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","28","1","0","21","52","3","0","0","4","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","43","4","2","38","151","7","1","1","9","0","0","4","0","0","0","0","0","0","1","0","0","","","","","",""
"北多摩北部","64","0","3","40","80","10","1","0","7","0","0","0","1","0","0","2","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","736","22","40","408","1600","112","13","12","76","2","3","34","6","2","0","4","1","1","1","0","1","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2013年10週"
"集計期間終了週","2013年10週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","47","3","1","27","72","5","0","0","7","0","0","1","0","2","0","1","1","0","0","0","2","","","","","",""
"区南部","43","2","8","30","134","5","1","1","5","0","2","1","1","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","61","1","1","23","122","8","0","0","3","0","0","2","1","0","0","0","0","0","0","0","1","","","","","",""
"区西部","66","1","1","19","107","2","0","1","4","1","0","4","0","1","0","0","0","0","1","0","0","","","","","",""
"区西北部","88","1","1","16","167","9","2","1","9","0","0","7","1","1","0","1","0","0","0","0","0","","","","","",""
"区東北部","66","1","5","15","138","6","0","2","9","0","0","5","1","0","0","1","0","0","4","0","0","","","","","",""
"区東部","76","2","4","35","212","10","1","0","10","0","0","3","1","0","0","0","0","0","1","0","0","","","","","",""
"西多摩","48","0","1","4","36","4","0","0","2","0","1","0","0","0","0","0","0","1","0","0","0","","","","","",""
"南多摩","124","4","6","82","216","13","2","7","19","1","1","9","3","0","0","1","0","0","0","0","0","","","","","",""
"北多摩西部","31","1","0","13","81","11","0","0","5","0","0","1","0","0","0","0","0","0","0","0","1","","","","","",""
"北多摩南部","41","1","2","24","133","11","1","1","7","1","0","1","0","0","0","0","1","1","1","0","2","","","","","",""
"北多摩北部","53","0","8","26","87","3","1","2","2","0","0","0","1","0","0","1","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","744","17","38","314","1505","88","8","15","82","3","4","34","9","4","0","5","2","2","7","0","6","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2013年10週"
"集計期間終了週","2013年10週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","95","3","7","48","158","7","0","0","12","0","0","2","0","2","0","1","1","0","0","0","2","32","20","2","4","4","0"
"区南部","93","4","14","55","280","8","1","4","11","0","2","1","3","0","0","0","0","0","0","0","0","33","21","3","1","1","0"
"区西南部","123","3","1","60","247","19","0","0","7","0","0","2","1","0","0","0","0","0","0","0","1","40","25","4","3","3","0"
"区西部","114","2","1","41","211","9","0","2","7","1","0","8","0","1","0","0","0","0","1","0","0","39","25","3","4","4","0"
"区西北部","180","2","2","34","356","24","10","2","17","0","0","14","2","1","0","1","0","0","0","0","0","55","35","5","2","2","0"
"区東北部","127","1","14","41","293","17","0","2","13","0","0","10","1","0","0","2","0","0","4","0","0","40","25","4","1","1","0"
"区東部","172","6","11","92","440","25","2","0","26","0","0","5","2","0","0","0","0","0","1","0","0","41","26","4","1","1","0"
"西多摩","86","0","1","13","76","10","0","0","2","0","1","0","0","0","0","0","0","1","0","0","0","14","8","1","1","1","0"
"南多摩","230","7","11","176","460","34","3","11","29","1","2","18","3","0","0","1","0","0","0","0","0","45","28","4","1","1","0"
"北多摩西部","59","2","0","34","133","14","0","0","9","0","0","3","0","0","0","0","0","0","0","0","1","20","14","2","1","1","0"
"北多摩南部","84","5","2","62","284","18","1","1","16","1","0","5","0","0","0","0","1","1","2","0","2","33","21","3","3","3","0"
"北多摩北部","117","0","11","66","167","13","2","2","9","0","0","0","2","0","0","3","0","0","0","0","0","23","15","2","2","2","0"
"島しょ","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","1480","35","75","722","3105","200","19","24","158","3","5","68","14","4","0","8","2","2","8","0","6","417","264","37","25","25","0"


