"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2024年10月"
"集計期間終了月","2024年10月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","1","0","0"
"1～4歳","0","0","0","0","0","0","0","0","0"
"5～9歳","0","0","0","0","0","0","1","0","0"
"10～14歳","0","0","0","0","0","0","1","0","0"
"15～19歳","3","0","0","1","0","0","1","0","0"
"20～24歳","33","1","1","10","0","0","1","1","0"
"25～29歳","35","6","5","15","0","0","0","0","0"
"30～34歳","28","4","7","14","0","0","0","0","0"
"35～39歳","14","1","3","3","0","0","2","0","0"
"40～44歳","13","5","3","8","0","0","1","0","0"
"45～49歳","5","2","5","1","0","0","2","0","0"
"50～54歳","3","4","3","0","0","0","0","0","0"
"55～59歳","5","4","1","2","0","0","4","0","0"
"60～64歳","0","0","1","0","0","0","2","0","0"
"65～69歳","0","1","0","0","0","0","2","1","0"
"70歳以上","0","0","0","0","0","0","25","2","0"
"合計","139","28","29","54","0","0","43","4","0"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2024年10月"
"集計期間終了月","2024年10月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","0","0","0"
"1～4歳","0","0","0","0","0","0","1","0","0"
"5～9歳","0","0","0","0","0","0","1","0","0"
"10～14歳","0","0","0","0","0","0","2","2","0"
"15～19歳","9","2","0","3","1","0","0","0","0"
"20～24歳","40","1","7","10","2","0","1","0","0"
"25～29歳","38","2","2","14","1","0","1","0","0"
"30～34歳","16","1","1","2","2","0","1","0","0"
"35～39歳","10","1","0","1","1","0","0","0","1"
"40～44歳","2","3","1","0","1","0","0","0","0"
"45～49歳","3","1","0","0","0","0","1","0","0"
"50～54歳","1","1","0","3","0","0","0","0","0"
"55～59歳","1","1","0","0","0","0","0","0","0"
"60～64歳","2","1","0","0","0","0","1","0","0"
"65～69歳","0","0","0","0","0","0","3","0","0"
"70歳以上","0","0","0","0","0","0","19","0","0"
"合計","122","14","11","33","8","0","31","2","1"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2024年10月"
"集計期間終了月","2024年10月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","1","0","0"
"1～4歳","0","0","0","0","0","0","1","0","0"
"5～9歳","0","0","0","0","0","0","2","0","0"
"10～14歳","0","0","0","0","0","0","3","2","0"
"15～19歳","12","2","0","4","1","0","1","0","0"
"20～24歳","73","2","8","20","2","0","2","1","0"
"25～29歳","73","8","7","29","1","0","1","0","0"
"30～34歳","44","5","8","16","2","0","1","0","0"
"35～39歳","24","2","3","4","1","0","2","0","1"
"40～44歳","15","8","4","8","1","0","1","0","0"
"45～49歳","8","3","5","1","0","0","3","0","0"
"50～54歳","4","5","3","3","0","0","0","0","0"
"55～59歳","6","5","1","2","0","0","4","0","0"
"60～64歳","2","1","1","0","0","0","3","0","0"
"65～69歳","0","1","0","0","0","0","5","1","0"
"70歳以上","0","0","0","0","0","0","44","2","0"
"合計","261","42","40","87","8","0","74","6","1"
"定点数","55","55","55","55","55","55","25","25","25"


