"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2015年37週
"集計期間終了週",2015年37週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","15","15","30","414"
"RSウイルス感染症","131","116","247","261"
"咽頭結膜熱","43","43","86","261"
"Ａ群溶血性レンサ球菌咽頭炎","211","167","378","261"
"感染性胃腸炎","539","430","969","261"
"水痘","27","27","54","261"
"手足口病","691","502","1193","261"
"伝染性紅斑","57","50","107","261"
"突発性発しん","88","71","159","261"
"百日咳","4","4","8","261"
"ヘルパンギーナ","123","126","249","261"
"流行性耳下腺炎","58","36","94","261"
"不明発しん症","24","33","57","261"
"川崎病","1","2","3","261"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","15","27","42","39"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","2","2","25"
"マイコプラズマ肺炎","7","10","17","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
