"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2005年45週
"集計期間終了週",2005年45週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","3","2","5","178"
"RSウイルス感染症","20","23","43","142"
"咽頭結膜熱","29","25","54","142"
"Ａ群溶血性レンサ球菌咽頭炎","118","90","208","142"
"感染性胃腸炎","333","305","638","142"
"水痘","65","55","120","142"
"手足口病","24","12","36","142"
"伝染性紅斑","11","18","29","142"
"突発性発しん","48","41","89","142"
"百日咳","1","0","1","142"
"風しん","0","1","1","142"
"ヘルパンギーナ","10","10","20","142"
"麻しん（成人麻しん以外）","0","0","0","142"
"流行性耳下腺炎","92","86","178","142"
"不明発しん症","9","6","15","142"
"川崎病","3","0","3","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","3","7","10","14"
"細菌性髄膜炎","1","1","2","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","6","4","10","25"
"クラミジア肺炎(オウム病は除く)","1","0","1","25"
"成人麻しん","0","0","0","25"
