"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2016年36週"
"集計期間終了週","2016年36週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","0","24","0","0","7","0","2","0","1","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","0","60","2","0","51","1","17","0","31","0","19","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","0","102","7","8","113","3","77","2","39","0","72","2","4","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","0","42","8","15","77","0","21","0","8","0","53","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","0","13","7","21","54","4","21","1","6","0","22","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"4歳","0","1","3","17","59","5","9","6","3","0","18","3","3","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","2","0","5","26","50","9","8","4","1","0","20","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","1","0","3","23","36","6","3","4","1","0","1","8","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"7歳","1","0","2","18","25","3","1","1","1","0","3","9","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0"
"8歳","2","0","7","9","26","1","1","1","0","0","0","9","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"9歳","1","0","2","12","20","1","0","1","0","0","2","11","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"10～14歳","0","0","0","22","78","1","1","0","0","1","2","15","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0"
"15～19歳","1","0","0","1","22","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","4","0","0","6","43","0","1","0","0","0","1","2","0","0","0","3","0","0","1","1","0","0","0","0","0","0","0","0","0"
"30～39歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40～49歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","1","0","0","0","0","0","0","0","0","0","0"
"50～59歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"60～69歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","22","242","46","178","661","35","162","20","91","2","215","72","13","7","0","16","0","0","10","1","1","0","0","0","0","0","0","0","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2016年36週"
"集計期間終了週","2016年36週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","0","17","1","1","8","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","0","53","3","1","51","1","11","0","28","0","26","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","1","88","12","4","92","3","40","3","44","0","46","1","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","0","30","8","8","56","3","16","0","7","0","36","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","0","11","3","17","50","3","7","5","2","0","35","6","1","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0"
"4歳","0","6","3","17","48","1","5","1","0","0","17","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","0","2","8","17","31","6","5","3","3","0","17","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","0","0","1","12","31","1","4","2","0","0","8","6","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"7歳","1","0","2","20","22","1","1","0","0","0","5","10","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"8歳","1","0","0","8","21","3","1","1","0","0","3","4","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"9歳","0","0","3","10","11","0","0","0","0","0","2","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10～14歳","1","0","2","21","38","2","2","1","0","0","1","12","0","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0"
"15～19歳","0","0","0","3","17","0","1","0","0","0","0","3","0","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0"
"20～29歳","0","0","2","17","61","1","3","0","0","1","3","2","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30～39歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","1","0","0","0","0","0","0","0","0","0","0"
"40～49歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50～59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","9","207","48","156","537","25","99","16","84","1","199","76","13","0","0","16","0","2","14","0","0","0","0","0","0","0","0","0","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2016年36週"
"集計期間終了週","2016年36週"
"性別","男女合計"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","0","41","1","1","15","0","5","0","1","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","0","113","5","1","102","2","28","0","59","0","45","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","1","190","19","12","205","6","117","5","83","0","118","3","11","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","0","72","16","23","133","3","37","0","15","0","89","8","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","0","24","10","38","104","7","28","6","8","0","57","10","1","0","0","1","0","0","4","0","0","0","0","0","0","0","0","0","0"
"4歳","0","7","6","34","107","6","14","7","3","0","35","13","3","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","2","2","13","43","81","15","13","7","4","0","37","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","1","0","4","35","67","7","7","6","1","0","9","14","1","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0"
"7歳","2","0","4","38","47","4","2","1","1","0","8","19","0","0","0","1","0","0","2","0","1","0","0","0","0","0","0","0","0"
"8歳","3","0","7","17","47","4","2","2","0","0","3","13","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"9歳","1","0","5","22","31","1","0","1","0","0","4","17","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"10～14歳","1","0","2","43","116","3","3","1","0","1","3","27","0","0","0","4","0","0","4","0","0","0","0","0","0","0","0","0","0"
"15～19歳","1","0","0","4","39","1","1","0","0","0","0","3","0","0","0","2","0","0","3","0","0","0","0","0","0","0","0","0","0"
"20～29歳","4","0","2","23","104","1","4","0","0","1","4","4","0","0","0","6","0","0","1","1","0","0","0","0","0","0","0","0","0"
"30～39歳","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","1","1","0","0","0","0","0","0","0","0","0","0"
"40～49歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","0","0","0","0","0","0","0","0"
"50～59歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0"
"60～69歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","31","449","94","334","1198","60","261","36","175","3","414","148","26","7","0","32","0","2","24","1","1","0","0","0","0","0","0","0","0"
"定点数","415","262","262","262","262","262","262","262","262","262","262","262","262","262","38","38","25","25","25","25","25","25","25","25","25","25","25","25","25"


