"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2020年43週
"集計期間終了週",2020年43週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","1","1","2","406"
"RSウイルス感染症","1","1","2","256"
"咽頭結膜熱","15","8","23","256"
"Ａ群溶血性レンサ球菌咽頭炎","77","61","138","256"
"感染性胃腸炎","304","247","551","256"
"水痘","14","21","35","256"
"手足口病","1","2","3","256"
"伝染性紅斑","2","1","3","256"
"突発性発しん","67","55","122","256"
"ヘルパンギーナ","10","6","16","256"
"流行性耳下腺炎","9","8","17","256"
"不明発しん症","4","8","12","256"
"川崎病","1","2","3","256"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","5","2","7","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","1","1","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
