"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2021年10月"
"集計期間終了月","2021年10月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","4","0","0"
"1～4歳","0","0","0","0","0","0","5","0","0"
"5～9歳","0","0","0","0","0","0","8","0","0"
"10～14歳","0","0","0","0","0","0","0","0","0"
"15～19歳","4","0","0","1","0","0","1","0","0"
"20～24歳","11","2","4","9","0","0","0","0","0"
"25～29歳","21","2","14","10","0","0","1","0","0"
"30～34歳","21","3","11","7","0","0","0","0","0"
"35～39歳","15","9","10","9","0","0","0","0","0"
"40～44歳","16","6","6","6","0","0","0","0","0"
"45～49歳","7","2","5","4","0","0","1","0","0"
"50～54歳","7","2","2","1","0","0","1","0","0"
"55～59歳","1","2","5","2","0","0","2","0","0"
"60～64歳","0","0","3","3","0","0","4","0","0"
"65～69歳","1","0","0","0","0","0","2","0","0"
"70歳以上","0","2","1","0","0","0","20","1","0"
"合計","104","30","61","52","0","0","49","1","0"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2021年10月"
"集計期間終了月","2021年10月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","3","1","0"
"1～4歳","0","0","0","0","0","0","0","0","0"
"5～9歳","0","0","0","0","0","0","2","0","0"
"10～14歳","0","1","0","0","0","0","0","0","0"
"15～19歳","7","0","7","1","0","0","0","0","0"
"20～24歳","24","3","10","4","4","0","0","0","0"
"25～29歳","21","4","11","3","1","0","0","0","0"
"30～34歳","15","5","2","1","3","0","1","0","0"
"35～39歳","8","3","4","1","1","0","0","0","0"
"40～44歳","4","2","2","2","0","0","0","0","0"
"45～49歳","4","2","2","2","0","0","3","0","0"
"50～54歳","0","1","0","3","0","0","0","0","0"
"55～59歳","0","1","0","0","0","0","2","0","0"
"60～64歳","0","2","0","1","0","0","2","0","0"
"65～69歳","0","0","0","0","0","0","1","0","0"
"70歳以上","0","1","1","0","0","0","11","0","0"
"合計","83","25","39","18","9","0","25","1","0"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2021年10月"
"集計期間終了月","2021年10月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","7","1","0"
"1～4歳","0","0","0","0","0","0","5","0","0"
"5～9歳","0","0","0","0","0","0","10","0","0"
"10～14歳","0","1","0","0","0","0","0","0","0"
"15～19歳","11","0","7","2","0","0","1","0","0"
"20～24歳","35","5","14","13","4","0","0","0","0"
"25～29歳","42","6","25","13","1","0","1","0","0"
"30～34歳","36","8","13","8","3","0","1","0","0"
"35～39歳","23","12","14","10","1","0","0","0","0"
"40～44歳","20","8","8","8","0","0","0","0","0"
"45～49歳","11","4","7","6","0","0","4","0","0"
"50～54歳","7","3","2","4","0","0","1","0","0"
"55～59歳","1","3","5","2","0","0","4","0","0"
"60～64歳","0","2","3","4","0","0","6","0","0"
"65～69歳","1","0","0","0","0","0","3","0","0"
"70歳以上","0","3","2","0","0","0","31","1","0"
"合計","187","55","100","70","9","0","74","2","0"
"定点数","55","55","55","55","55","55","25","25","25"


