"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2023年45週
"集計期間終了週",2023年45週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","2577","2202","4779","417"
"新型コロナウイルス感染症（COVID-19）","235","266","501","417"
"RSウイルス感染症","4","2","6","262"
"咽頭結膜熱","470","442","912","262"
"Ａ群溶血性レンサ球菌咽頭炎","631","536","1167","262"
"感染性胃腸炎","591","541","1132","262"
"水痘","29","23","52","262"
"手足口病","95","76","171","262"
"伝染性紅斑","2","3","5","262"
"突発性発しん","36","37","73","262"
"ヘルパンギーナ","13","14","27","262"
"流行性耳下腺炎","11","7","18","262"
"不明発しん症","7","6","13","262"
"川崎病","5","2","7","262"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","12","18","30","39"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","1","0","1","25"
"マイコプラズマ肺炎","1","4","5","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","19","12","31","25"
"COVID-19入院","30","18","48","25"
