"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2001年6週"
"集計期間終了週","2001年6週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","0","0","0","1","4","0","0","1","5","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"～1歳","3","0","0","0","22","1","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","7","0","0","2","50","10","0","0","5","0","0","0","2","4","0","0","0","0","0","0","0","0","0","0"
"2歳","11","0","0","2","40","21","2","5","1","0","0","1","0","3","0","0","0","0","0","0","0","0","0","0"
"3歳","9","0","0","8","45","18","0","3","0","0","0","0","0","6","2","0","0","1","0","0","0","0","0","0"
"4歳","8","0","0","6","69","11","1","4","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0"
"5歳","10","0","0","11","50","9","0","3","0","0","0","0","0","12","0","0","0","1","0","0","0","0","0","0"
"6歳","5","0","0","9","56","9","0","11","0","0","0","0","2","7","0","0","0","2","0","0","0","0","0","0"
"7歳","6","0","0","2","35","3","0","3","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0"
"8歳","11","0","0","4","37","2","0","2","1","0","0","0","0","3","0","0","0","1","0","0","0","0","0","0"
"9歳","5","0","0","1","20","2","0","2","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"10～14歳","20","0","0","4","74","2","0","4","0","0","0","0","2","5","1","0","0","0","0","0","0","0","0","0"
"15～19歳","19","0","0","1","29","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","26","0","0","3","97","1","0","0","0","0","0","1","0","2","0","0","0","2","0","0","0","0","0","0"
"30～39歳","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"40～49歳","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"50～59歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0"
"60～69歳","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"70～79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","182","0","0","54","628","90","3","38","25","0","0","2","6","58","3","0","0","19","0","0","0","0","0","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2001年6週"
"集計期間終了週","2001年6週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","0","0","0","0","5","1","0","1","4","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"～1歳","1","0","0","1","12","9","0","0","21","0","0","0","1","0","3","0","0","0","0","0","0","0","0","0"
"1歳","2","0","0","1","40","13","0","0","4","0","0","0","0","3","0","0","0","1","0","0","0","0","0","0"
"2歳","7","0","0","1","37","12","0","1","1","0","0","0","1","4","0","0","0","0","0","0","0","0","0","0"
"3歳","11","0","0","5","51","14","1","5","0","0","0","1","2","9","0","0","0","0","0","0","0","0","0","0"
"4歳","7","0","1","8","44","13","0","5","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0"
"5歳","8","0","0","9","49","9","1","7","0","0","0","0","0","5","1","0","0","0","0","0","0","0","0","0"
"6歳","4","0","0","8","44","4","1","2","0","0","0","1","0","7","0","0","0","0","0","0","0","0","0","0"
"7歳","4","0","0","1","31","2","0","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"8歳","9","0","0","6","37","0","0","3","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"9歳","8","0","0","2","30","2","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0"
"10～14歳","13","0","0","3","55","1","0","1","0","0","0","0","1","4","0","0","0","1","0","0","0","0","0","0"
