"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2020年34週
"集計期間終了週",2020年34週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","0","0","407"
"RSウイルス感染症","0","0","0","255"
"咽頭結膜熱","11","6","17","255"
"Ａ群溶血性レンサ球菌咽頭炎","43","42","85","255"
"感染性胃腸炎","249","242","491","255"
"水痘","16","10","26","255"
"手足口病","20","21","41","255"
"伝染性紅斑","0","0","0","255"
"突発性発しん","85","64","149","255"
"ヘルパンギーナ","10","11","21","255"
"流行性耳下腺炎","7","7","14","255"
"不明発しん症","8","6","14","255"
"川崎病","0","0","0","255"
"急性出血性結膜炎","1","0","1","38"
"流行性角結膜炎","3","5","8","38"
"細菌性髄膜炎","1","0","1","25"
"無菌性髄膜炎","0","1","1","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","1","0","1","25"
"インフルエンザ入院","0","0","0","25"
