"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2001年47週
"集計期間終了週",2001年47週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","3","5","8","178"
"RSウイルス感染症","0","0","0","142"
"咽頭結膜熱","6","9","15","142"
"Ａ群溶血性レンサ球菌咽頭炎","50","30","80","142"
"感染性胃腸炎","375","342","717","142"
"水痘","86","68","154","142"
"手足口病","17","13","30","142"
"伝染性紅斑","14","8","22","142"
"突発性発しん","23","30","53","142"
"百日咳","0","2","2","142"
"風しん","0","2","2","142"
"ヘルパンギーナ","9","6","15","142"
"麻しん（成人麻しん以外）","0","3","3","142"
"流行性耳下腺炎","59","49","108","142"
"不明発しん症","5","9","14","142"
"川崎病","0","0","0","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","13","6","19","14"
"急性脳炎(日本脳炎を除く)","0","0","0","25"
"細菌性髄膜炎","0","1","1","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","3","3","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","1","0","1","25"
