"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2002年16週
"集計期間終了週",2002年16週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","20","10","30","178"
"RSウイルス感染症","0","0","0","142"
"咽頭結膜熱","1","1","2","142"
"Ａ群溶血性レンサ球菌咽頭炎","53","65","118","142"
"感染性胃腸炎","301","251","552","142"
"水痘","67","67","134","142"
"手足口病","15","7","22","142"
"伝染性紅斑","26","34","60","142"
"突発性発しん","61","52","113","142"
"百日咳","0","0","0","142"
"風しん","1","0","1","142"
"ヘルパンギーナ","7","3","10","142"
"麻しん（成人麻しん以外）","3","4","7","142"
"流行性耳下腺炎","49","40","89","142"
"不明発しん症","4","6","10","142"
"川崎病","0","1","1","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","15","5","20","14"
"急性脳炎(日本脳炎を除く)","0","0","0","25"
"細菌性髄膜炎","0","1","1","25"
"無菌性髄膜炎","0","1","1","25"
"マイコプラズマ肺炎","1","0","1","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","5","0","5","25"
