"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2005年10月"
"集計期間終了月","2005年10月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","11","10","4","5","0","0","17","0","0","",""
"区南部","4","0","1","8","0","0","4","0","0","",""
"区西南部","4","2","2","0","0","0","7","1","1","",""
"区西部","30","15","22","23","0","0","29","2","1","",""
"区西北部","22","9","8","14","0","5","2","0","0","",""
"区東北部","1","1","0","0","0","0","6","6","0","",""
"区東部","13","6","11","15","0","1","5","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","6","0","0","",""
"北多摩西部","0","0","0","0","0","0","0","0","0","",""
"北多摩南部","1","0","0","0","0","0","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","8","6","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","86","43","48","65","0","6","84","15","2","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2005年10月"
"集計期間終了月","2005年10月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","26","24","4","8","0","0","3","1","0","",""
"区南部","4","0","0","1","0","0","3","0","0","",""
"区西南部","0","0","0","0","0","0","2","0","0","",""
"区西部","7","3","5","5","2","1","13","3","1","",""
"区西北部","11","5","1","4","1","0","2","0","0","",""
"区東北部","3","2","2","0","0","0","5","2","0","",""
"区東部","4","3","3","1","0","0","1","1","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","22","2","2","2","1","1","4","0","0","",""
"北多摩西部","4","1","0","1","0","0","0","0","0","",""
"北多摩南部","0","0","0","0","0","0","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","4","4","0","",""
"島しょ","0","0","0","0","0","0","1","1","0","",""
"合計","81","40","17","22","4","2","38","12","1","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2005年10月"
"集計期間終了月","2005年10月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","37","34","8","13","0","0","20","1","0","10","6"
"区南部","8","0","1","9","0","0","7","0","0","5","1"
"区西南部","4","2","2","0","0","0","9","1","1","0","0"
"区西部","37","18","27","28","2","1","42","5","2","6","4"
"区西北部","33","14","9","18","1","5","4","0","0","6","2"
"区東北部","4","3","2","0","0","0","11","8","0","2","1"
"区東部","17","9","14","16","0","1","6","1","0","7","2"
"西多摩","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","22","2","2","2","1","1","10","0","0","4","1"
"北多摩西部","4","1","0","1","0","0","0","0","0","2","1"
"北多摩南部","1","0","0","0","0","0","0","0","0","2","3"
"北多摩北部","0","0","0","0","0","0","12","10","0","0","3"
"島しょ","0","0","0","0","0","0","1","1","0","0","1"
"合計","167","83","65","87","4","8","122","27","3","41","25"


