"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2022年10月"
"集計期間終了月","2022年10月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","28","12","11","7","0","0","5","0","0","",""
"区南部","42","1","17","19","0","0","1","0","0","",""
"区西南部","15","3","5","5","0","0","3","0","0","",""
"区西部","35","17","38","18","0","0","8","0","0","",""
"区西北部","14","4","5","15","0","0","3","0","0","",""
"区東北部","0","0","0","0","0","0","2","0","0","",""
"区東部","16","4","2","9","0","0","6","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","3","0","0","",""
"北多摩西部","0","0","0","0","0","0","0","0","0","",""
"北多摩南部","1","0","0","0","0","0","5","1","0","",""
"北多摩北部","0","0","0","0","0","0","4","1","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","151","41","78","73","0","0","40","2","0","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2022年10月"
"集計期間終了月","2022年10月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","11","3","4","18","6","0","3","0","0","",""
"区南部","21","1","0","5","0","0","0","0","0","",""
"区西南部","9","5","1","0","1","0","1","1","0","",""
"区西部","16","8","34","6","0","0","5","0","0","",""
"区西北部","6","3","0","0","1","0","2","0","0","",""
"区東北部","5","2","2","1","0","0","3","0","0","",""
"区東部","18","1","0","3","1","0","3","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","4","6","1","2","1","0","2","0","0","",""
"北多摩西部","7","0","0","3","1","0","0","1","0","",""
"北多摩南部","1","0","0","1","0","0","4","2","0","",""
"北多摩北部","0","0","0","0","0","0","1","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","98","29","42","39","11","0","24","4","0","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2022年10月"
"集計期間終了月","2022年10月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","39","15","15","25","6","0","8","0","0","10","4"
"区南部","63","2","17","24","0","0","1","0","0","3","1"
"区西南部","24","8","6","5","1","0","4","1","0","5","3"
"区西部","51","25","72","24","0","0","13","0","0","10","4"
"区西北部","20","7","5","15","1","0","5","0","0","6","2"
"区東北部","5","2","2","1","0","0","5","0","0","3","1"
"区東部","34","5","2","12","1","0","9","0","0","6","1"
"西多摩","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","4","6","1","2","1","0","5","0","0","5","1"
"北多摩西部","7","0","0","3","1","0","0","1","0","2","1"
"北多摩南部","2","0","0","1","0","0","9","3","0","3","3"
"北多摩北部","0","0","0","0","0","0","5","1","0","1","2"
"島しょ","0","0","0","0","0","0","0","0","0","0","1"
"合計","249","70","120","112","11","0","64","6","0","54","25"


