"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2014年35週"
"集計期間終了週","2014年35週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","3","1","0","0","1","0","2","1","0","0","0","0","0","0","1","0","0","0","","","","","",""
"中央区","0","0","0","1","0","0","1","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","0","2","3","1","5","0","1","0","4","0","10","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","1","2","2","5","9","1","2","0","4","0","3","6","0","0","0","1","0","0","1","0","0","0","","","","","",""
"文京","0","1","1","0","2","0","3","0","3","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","1","0","1","1","16","1","3","0","1","0","2","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","3","0","2","8","4","0","2","2","0","5","1","2","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","0","1","3","2","28","2","1","6","8","0","8","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","0","2","3","16","0","1","2","3","0","5","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","2","0","1","8","2","2","1","1","0","6","0","1","0","0","1","0","0","0","0","0","0","","","","","",""
"大田区","0","6","12","3","38","4","3","3","1","0","10","1","2","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","0","4","3","6","15","4","6","2","3","0","17","1","4","0","0","0","0","2","0","0","0","0","","","","","",""
"渋谷区","0","0","1","0","10","0","1","0","0","0","4","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"中野区","0","2","0","3","14","0","5","0","4","0","18","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","0","1","2","3","24","0","5","4","2","0","6","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","0","1","0","0","7","0","0","0","0","0","9","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"北区","0","0","0","0","10","1","4","0","2","2","9","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","2","5","3","2","1","3","12","0","1","0","8","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"板橋区","0","1","0","0","5","2","4","0","1","0","3","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","0","0","2","4","21","1","10","1","3","0","12","0","1","0","0","2","0","0","0","0","0","0","","","","","",""
"足立","0","2","4","9","26","1","10","1","4","0","19","24","0","0","0","2","0","0","0","0","0","0","","","","","",""
"葛飾区","0","1","2","1","9","1","6","0","2","0","6","2","1","0","0","2","0","0","0","0","0","0","","","","","",""
"江戸川","0","2","2","8","22","4","4","2","4","0","11","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","0","6","2","19","28","6","9","0","7","0","12","6","0","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","0","0","2","6","34","5","4","3","2","0","6","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","1","2","13","3","0","0","1","0","2","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","0","1","4","12","3","1","0","4","0","11","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","0","3","5","8","22","2","5","1","3","0","4","5","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","0","0","2","13","22","5","15","2","10","1","30","4","2","1","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","0","3","5","9","31","5","21","1","3","0","15","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","4","48","61","116","459","61","139","31","85","3","261","69","15","1","0","12","0","2","2","0","0","0","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2014年35週"
"集計期間終了週","2014年35週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","1","0","2","0","1","0","4","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","0","1","0","0","1","0","2","0","4","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","0","0","2","0","6","0","1","0","1","0","6","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","1","0","3","4","6","0","2","0","4","0","0","3","0","0","0","1","0","0","1","0","0","0","","","","","",""
"文京","0","4","0","0","1","0","2","1","1","0","1","1","0","0","0","4","0","0","0","0","0","0","","","","","",""
"台東","0","0","1","0","12","0","1","0","2","0","3","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","3","0","1","3","0","3","3","2","0","8","2","2","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","0","1","5","2","25","1","1","5","2","0","4","2","1","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","0","1","2","12","1","0","2","4","0","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","0","0","1","10","0","2","2","0","0","5","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","0","2","7","4","34","4","0","1","4","0","13","1","3","0","0","1","0","0","0","0","0","0","","","","","",""
"世田谷","1","4","2","2","17","2","5","1","2","0","9","1","2","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","0","0","0","1","4","0","2","0","3","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","0","3","0","0","16","1","1","0","2","0","14","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","0","0","3","1","13","0","6","3","1","0","8","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"池袋","0","2","1","2","6","1","4","0","3","0","5","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","0","0","1","1","11","0","12","0","3","0","8","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","0","3","0","2","6","1","6","0","1","0","3","3","1","0","0","1","0","0","0","0","0","0","","","","","",""
"板橋区","0","0","0","0","7","1","5","2","0","0","4","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","0","1","1","5","10","1","3","0","0","0","9","0","1","0","0","1","0","0","0","0","0","0","","","","","",""
"足立","0","0","1","13","33","4","6","2","6","0","8","10","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","0","0","0","1","12","1","0","0","1","0","4","2","1","0","0","0","0","0","1","0","0","0","","","","","",""
"江戸川","0","1","6","6","15","3","5","1","4","0","6","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","0","4","0","12","25","4","6","3","3","1","13","2","0","0","0","3","0","0","0","0","0","0","","","","","",""
"町田市","0","0","0","9","18","0","3","2","2","0","3","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","0","1","10","2","3","0","1","0","5","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","1","1","2","3","2","8","0","2","0","4","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","0","1","0","5","12","2","4","1","7","0","5","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","0","0","2","5","16","8","13","4","12","0","20","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","0","1","7","2","26","2","17","3","6","0","27","2","1","0","0","4","0","0","1","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","2","31","44","85","370","42","124","36","82","1","209","41","13","1","0","16","0","0","3","0","0","0","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2014年35週"
"集計期間終了週","2014年35週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","4","1","2","0","2","0","6","1","0","0","0","0","0","0","1","0","0","0","4","3","0","2","2","0"
"中央区","0","0","0","2","0","0","2","0","3","0","6","0","0","0","0","0","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","0","2","5","1","11","0","2","0","5","0","16","0","0","1","0","0","0","0","0","0","0","0","9","6","0","1","1","0"
"新宿区","2","2","5","9","15","1","4","0","8","0","3","9","0","0","0","2","0","0","2","0","0","0","12","8","2","2","2","0"
"文京","0","5","1","0","3","0","5","1","4","0","3","1","0","0","0","4","0","0","0","0","0","0","7","4","1","1","1","0"
"台東","1","0","2","1","28","1","4","0","3","0","5","3","0","0","0","0","0","0","0","0","0","0","6","3","0","0","0","0"
"墨田区","0","6","0","3","11","4","3","5","4","0","13","3","4","0","0","0","0","0","0","0","0","0","8","5","1","1","1","0"
"江東区","0","2","8","4","53","3","2","11","10","0","12","4","1","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","0","0","3","5","28","1","1","4","7","0","8","0","0","0","0","0","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","0","2","0","2","18","2","4","3","1","0","11","0","1","0","0","1","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","0","8","19","7","72","8","3","4","5","0","23","2","5","0","0","1","0","0","0","0","0","0","18","11","2","1","1","0"
"世田谷","1","8","5","8","32","6","11","3","5","0","26","2","6","0","0","0","0","2","0","0","0","0","25","16","2","2","2","0"
