"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2012年6週
"集計期間終了週",2012年6週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","9360","8864","18224","418"
"RSウイルス感染症","29","33","62","263"
"咽頭結膜熱","22","12","34","263"
"Ａ群溶血性レンサ球菌咽頭炎","231","201","432","263"
"感染性胃腸炎","877","802","1679","263"
"水痘","162","147","309","263"
"手足口病","8","5","13","263"
"伝染性紅斑","25","21","46","263"
"突発性発しん","51","50","101","263"
"百日咳","2","4","6","263"
"ヘルパンギーナ","4","1","5","263"
"流行性耳下腺炎","18","21","39","263"
"不明発しん症","5","9","14","263"
"川崎病","1","1","2","263"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","7","14","21","38"
"細菌性髄膜炎","0","1","1","25"
"無菌性髄膜炎","1","0","1","25"
"マイコプラズマ肺炎","7","10","17","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"インフルエンザ入院","45","44","89","25"
