"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2006年1月"
"集計期間終了月","2006年1月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","11","9","9","16","0","0","9","3","2","",""
"区南部","3","1","0","3","0","0","4","0","1","",""
"区西南部","4","2","0","2","0","0","11","1","2","",""
"区西部","33","23","18","21","0","0","48","19","0","",""
"区西北部","16","8","12","8","0","1","4","2","0","",""
"区東北部","0","0","0","0","0","0","0","4","0","",""
"区東部","12","4","2","15","0","0","2","6","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","5","0","0","",""
"北多摩西部","0","0","0","0","0","0","0","0","0","",""
"北多摩南部","1","0","0","1","0","0","0","1","0","",""
"北多摩北部","0","0","0","0","0","0","8","5","0","",""
"島しょ","0","0","0","0","0","0","0","1","0","",""
"合計","80","47","41","66","0","1","91","42","5","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2006年1月"
"集計期間終了月","2006年1月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","28","40","3","4","1","0","3","1","1","",""
"区南部","2","0","0","0","0","0","0","0","0","",""
"区西南部","0","0","0","0","0","0","5","0","0","",""
"区西部","10","7","3","3","0","0","26","13","0","",""
"区西北部","15","2","2","1","0","0","2","2","0","",""
"区東北部","2","1","1","1","1","0","1","1","0","",""
"区東部","10","0","0","0","0","0","2","1","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","15","3","3","0","0","0","3","0","0","",""
"北多摩西部","2","4","2","1","0","0","0","0","0","",""
"北多摩南部","0","0","0","0","0","0","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","3","6","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","84","57","14","10","2","0","45","24","1","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2006年1月"
"集計期間終了月","2006年1月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","39","49","12","20","1","0","12","4","3","10","6"
"区南部","5","1","0","3","0","0","4","0","1","5","1"
"区西南部","4","2","0","2","0","0","16","1","2","0","0"
"区西部","43","30","21","24","0","0","74","32","0","6","4"
"区西北部","31","10","14","9","0","1","6","4","0","6","2"
"区東北部","2","1","1","1","1","0","1","5","0","2","1"
"区東部","22","4","2","15","0","0","4","7","0","7","2"
"西多摩","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","15","3","3","0","0","0","8","0","0","4","1"
"北多摩西部","2","4","2","1","0","0","0","0","0","2","1"
"北多摩南部","1","0","0","1","0","0","0","1","0","2","3"
"北多摩北部","0","0","0","0","0","0","11","11","0","0","3"
"島しょ","0","0","0","0","0","0","0","1","0","0","1"
"合計","164","104","55","76","2","1","136","66","6","41","25"


