"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2023年2月"
"集計期間終了月","2023年2月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","0","0","0"
"1～4歳","0","0","0","0","0","0","0","0","0"
"5～9歳","0","0","0","0","0","0","0","0","0"
"10～14歳","0","1","0","0","0","0","1","0","0"
"15～19歳","3","1","0","3","0","0","0","0","0"
"20～24歳","20","1","8","13","0","0","0","0","0"
"25～29歳","35","11","24","27","1","0","1","0","0"
"30～34歳","21","6","14","7","0","0","0","0","0"
"35～39歳","20","7","9","6","0","0","0","0","0"
"40～44歳","20","1","7","8","0","0","1","0","0"
"45～49歳","16","2","5","7","0","0","0","0","0"
"50～54歳","6","3","3","9","0","0","2","0","1"
"55～59歳","3","3","4","2","0","0","2","1","0"
"60～64歳","2","2","3","2","0","0","5","0","0"
"65～69歳","1","2","0","0","0","0","3","0","0"
"70歳以上","1","1","1","1","0","0","16","1","0"
"合計","148","41","78","85","1","0","31","2","1"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2023年2月"
"集計期間終了月","2023年2月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","1","0","0"
"1～4歳","0","0","0","0","0","0","0","0","1"
"5～9歳","0","0","0","0","0","0","0","1","0"
"10～14歳","0","0","0","0","0","0","0","0","0"
"15～19歳","3","0","2","1","0","0","0","0","0"
"20～24歳","27","4","13","6","1","0","0","0","0"
"25～29歳","20","0","13","5","3","0","0","0","0"
"30～34歳","16","9","7","2","0","0","0","0","0"
"35～39歳","6","2","3","3","1","0","0","0","0"
"40～44歳","4","2","0","0","0","0","0","0","0"
"45～49歳","1","0","0","0","1","0","0","0","0"
"50～54歳","0","0","0","2","0","0","0","0","0"
"55～59歳","2","0","0","0","0","0","0","0","0"
"60～64歳","0","0","0","1","0","0","0","0","0"
"65～69歳","1","0","0","0","0","0","1","1","0"
"70歳以上","0","0","0","0","0","0","10","2","0"
"合計","80","17","38","20","6","0","12","4","1"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2023年2月"
"集計期間終了月","2023年2月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","1","0","0"
"1～4歳","0","0","0","0","0","0","0","0","1"
"5～9歳","0","0","0","0","0","0","0","1","0"
"10～14歳","0","1","0","0","0","0","1","0","0"
"15～19歳","6","1","2","4","0","0","0","0","0"
"20～24歳","47","5","21","19","1","0","0","0","0"
"25～29歳","55","11","37","32","4","0","1","0","0"
"30～34歳","37","15","21","9","0","0","0","0","0"
"35～39歳","26","9","12","9","1","0","0","0","0"
"40～44歳","24","3","7","8","0","0","1","0","0"
"45～49歳","17","2","5","7","1","0","0","0","0"
"50～54歳","6","3","3","11","0","0","2","0","1"
"55～59歳","5","3","4","2","0","0","2","1","0"
"60～64歳","2","2","3","3","0","0","5","0","0"
"65～69歳","2","2","0","0","0","0","4","1","0"
"70歳以上","1","1","1","1","0","0","26","3","0"
"合計","228","58","116","105","7","0","43","6","2"
"定点数","54","54","54","54","54","54","25","25","25"


