"定点報告疾患 月報告分 保健所別"
"東京都"
"集計期間開始月","2015年9月"
"集計期間終了月","2015年9月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","10","1","3","10","0","1","1","0","0","",""
"中央区","6","4","2","4","0","0","0","0","0","",""
"みなと","15","30","6","4","0","0","2","0","0","",""
"新宿区","22","5","18","17","0","9","5","0","0","",""
"文京","7","0","1","3","0","0","1","0","0","",""
"台東","0","0","1","1","0","2","0","0","0","",""
"墨田区","2","0","0","1","0","0","0","3","0","",""
"江東区","8","4","2","9","0","1","0","0","0","",""
"品川区","4","1","1","1","0","1","0","0","0","",""
"目黒区","0","0","0","0","0","0","0","0","0","",""
"大田区","6","0","0","0","0","0","1","0","0","",""
"世田谷","0","0","0","0","0","0","0","1","0","",""
"渋谷区","74","51","55","83","3","3","0","0","0","",""
"中野区","1","2","0","1","0","1","0","0","0","",""
"杉並","2","0","0","1","0","0","0","0","0","",""
"池袋","8","4","5","5","0","0","3","0","1","",""
"北区","1","0","3","1","0","0","0","0","0","",""
"荒川区","0","0","0","0","0","0","0","0","0","",""
"板橋区","3","0","1","1","0","0","0","0","0","",""
"練馬区","0","0","0","0","0","0","0","0","0","",""
"足立","0","0","0","0","0","0","0","0","0","",""
"葛飾区","0","0","0","0","0","0","1","0","0","",""
"江戸川","1","0","0","0","0","0","0","0","0","",""
"八王子市","0","0","0","0","0","0","2","0","0","",""
"町田市","0","0","0","0","0","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","",""
"多摩立川","0","0","0","0","0","0","0","0","0","",""
"多摩府中","0","0","0","0","0","0","17","0","1","",""
"多摩小平","0","0","0","0","0","0","1","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","170","102","98","142","3","18","34","4","2","",""


"定点報告疾患 月報告分 保健所別"
"東京都"
"集計期間開始月","2015年9月"
"集計期間終了月","2015年9月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","0","0","0","0","0","0","0","0","0","",""
"中央区","3","0","0","0","0","0","0","0","0","",""
"みなと","1","3","0","0","0","6","3","0","0","",""
