"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2021年24週"
"集計期間終了週","2021年24週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","82","2","2","61","1","4","0","5","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区南部","0","46","3","5","61","0","3","0","3","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","0","45","4","11","38","2","2","0","4","3","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西部","0","18","1","4","50","1","3","1","3","0","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"区西北部","0","58","5","11","50","2","0","0","7","1","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"区東北部","0","40","8","4","55","2","2","1","7","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区東部","0","79","5","6","64","1","1","0","9","1","1","0","1","0","1","0","0","0","0","0","0","","","","","",""
"西多摩","0","1","1","0","17","0","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","51","6","3","93","3","0","1","6","1","2","0","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","9","0","2","9","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","8","2","0","33","2","6","0","12","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","0","18","1","6","51","1","3","1","7","0","3","0","1","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","0","455","38","54","582","16","25","4","68","7","13","1","4","0","3","0","0","0","0","0","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2021年24週"
"集計期間終了週","2021年24週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","65","2","1","57","1","4","0","6","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区南部","0","34","8","1","54","1","3","0","5","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","0","51","3","7","37","1","2","0","2","3","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"区西部","0","14","1","2","41","1","2","1","1","1","1","2","2","0","0","0","0","0","0","0","0","","","","","",""
"区西北部","0","30","4","8","51","1","1","0","7","1","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"区東北部","0","52","6","3","64","1","2","1","6","1","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"区東部","0","68","5","8","46","4","1","0","5","1","1","1","1","0","1","0","0","0","0","0","0","","","","","",""
"西多摩","0","1","2","1","7","1","1","0","4","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","53","8","11","76","3","0","1","9","1","2","0","0","0","2","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","11","1","2","15","2","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","7","3","2","35","2","2","0","4","0","1","1","0","0","0","0","0","0","1","0","0","","","","","",""
"北多摩北部","0","10","4","8","41","1","2","1","5","0","1","0","1","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","0","396","47","54","524","19","20","4","57","8","14","4","4","0","6","0","0","0","1","0","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2021年24週"
"集計期間終了週","2021年24週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","147","2","3","118","2","8","0","11","0","2","0","0","0","0","0","0","0","0","0","0","32","20","2","4","4","0"
"区南部","0","80","11","6","115","1","3","0","8","0","2","0","0","0","0","0","0","0","0","0","0","33","21","3","1","1","0"
"区西南部","0","96","7","18","75","3","4","0","6","3","1","0","0","0","1","0","0","0","0","0","0","35","25","4","3","3","0"
"区西部","0","32","2","6","91","2","5","2","4","1","1","2","2","0","0","0","0","0","0","0","0","38","24","3","4","4","0"
"区西北部","0","88","9","19","101","3","1","0","14","1","1","0","0","0","1","0","0","0","0","0","0","54","34","6","2","2","0"
"区東北部","0","92","14","7","119","3","4","1","13","1","1","0","0","0","1","0","0","0","0","0","0","40","25","4","1","1","0"
"区東部","0","147","5","14","110","5","1","0","14","1","2","1","1","0","1","0","0","0","0","0","0","41","26","4","1","1","0"
"西多摩","0","1","3","1","24","1","1","0","4","0","1","0","0","0","0","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","0","104","14","14","169","6","0","1","15","2","2","0","0","0","3","0","0","0","0","0","0","45","28","4","1","1","0"
"北多摩西部","0","20","1","4","24","3","0","0","4","0","2","0","0","0","0","0","0","0","0","0","0","21","14","2","1","1","0"
"北多摩南部","0","15","5","2","68","4","8","0","16","0","1","1","0","0","0","0","0","0","1","0","0","28","19","3","3","3","0"
"北多摩北部","0","28","5","14","92","2","5","1","12","0","4","0","1","0","0","0","0","0","0","0","0","22","14","2","2","2","0"
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","0","850","78","108","1106","35","40","5","121","9","20","4","4","0","7","0","0","0","1","0","0","405","259","38","25","25","0"


