"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2004年9週
"集計期間終了週",2004年9週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","264","288","552","178"
"RSウイルス感染症","7","4","11","142"
"咽頭結膜熱","11","3","14","142"
"Ａ群溶血性レンサ球菌咽頭炎","90","63","153","142"
"感染性胃腸炎","591","650","1241","142"
"水痘","91","70","161","142"
"手足口病","0","1","1","142"
"伝染性紅斑","32","22","54","142"
"突発性発しん","39","32","71","142"
"百日咳","0","0","0","142"
"風しん","6","0","6","142"
"ヘルパンギーナ","2","1","3","142"
"麻しん（成人麻しん以外）","1","0","1","142"
"流行性耳下腺炎","14","11","25","142"
"不明発しん症","4","4","8","142"
"川崎病","0","1","1","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","6","9","15","14"
"急性脳炎(日本脳炎を除く)","0","0","0","25"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","1","0","1","25"
