"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2003年28週"
"集計期間終了週","2003年28週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","1","0","5","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","1","0","9","0","8","0","2","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","0","0","1","4","5","1","2","0","0","0","0","2","0","0","0","0","0","2","0","0","0","0","0","0","","","","","",""
"新宿区","0","0","1","0","16","0","4","0","2","0","0","8","0","0","1","0","0","1","0","0","0","0","0","1","","","","","",""
"文京","0","0","0","0","1","3","14","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","","","","","",""
"台東","0","0","0","3","1","2","13","0","2","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","0","0","0","0","1","11","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","0","0","1","4","5","2","48","2","3","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"品川区","0","0","2","0","4","5","13","4","1","0","0","23","0","3","1","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","0","1","2","1","0","7","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","0","0","2","5","11","2","18","0","2","0","0","34","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"世田谷","0","0","1","2","13","2","11","2","2","0","0","15","0","2","0","0","0","0","0","0","0","0","0","1","","","","","",""
"渋谷区","0","0","4","1","9","1","3","1","2","0","0","6","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","0","0","1","1","11","0","6","0","2","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","0","0","0","2","4","1","7","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","0","0","0","0","0","1","3","1","0","0","0","1","0","1","0","0","0","2","0","0","1","1","0","0","","","","","",""
"北区","0","0","3","3","2","2","27","2","1","0","1","11","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","0","0","1","1","1","0","6","0","0","1","0","2","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"板橋区","0","0","0","0","4","3","3","2","1","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","0","0","1","3","4","0","8","0","1","0","1","16","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","0","0","2","3","7","2","7","0","1","0","0","14","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","0","0","0","4","5","8","68","0","3","0","0","19","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","0","0","10","4","6","1","73","0","1","0","0","21","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
