"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2008年24週
"集計期間終了週",2008年24週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","11","11","22","287"
"RSウイルス感染症","1","2","3","149"
"咽頭結膜熱","72","33","105","149"
"Ａ群溶血性レンサ球菌咽頭炎","205","190","395","149"
"感染性胃腸炎","531","450","981","149"
"水痘","140","142","282","149"
"手足口病","55","46","101","149"
"伝染性紅斑","21","27","48","149"
"突発性発しん","54","61","115","149"
"百日咳","3","5","8","149"
"ヘルパンギーナ","84","73","157","149"
"流行性耳下腺炎","38","24","62","149"
"不明発しん症","13","12","25","149"
"川崎病","1","0","1","149"
"急性出血性結膜炎","0","1","1","39"
"流行性角結膜炎","14","9","23","39"
"細菌性髄膜炎","0","0","0","24"
"無菌性髄膜炎","1","1","2","24"
"マイコプラズマ肺炎","2","1","3","24"
"クラミジア肺炎(オウム病は除く)","0","0","0","24"
