"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2009年24週"
"集計期間終了週","2009年24週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"～5ヶ月","0","1","0","0","6","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0"
"～1歳","1","0","3","2","38","5","2","0","17","0","0","0","1","1","0","0","0","0","0","0"
"1歳","0","2","6","7","43","21","3","2","25","0","2","1","3","0","0","1","0","0","0","0"
"2歳","0","0","5","8","56","26","2","2","2","0","0","10","1","0","0","0","0","0","0","0"
"3歳","1","0","7","14","45","14","1","3","2","0","0","8","0","0","0","0","0","0","0","0"
"4歳","0","1","3","25","32","14","1","3","0","0","1","6","0","0","0","0","0","0","2","0"
"5歳","0","0","5","19","39","15","1","2","0","0","1","5","1","0","0","0","0","0","0","0"
"6歳","1","0","0","20","21","6","2","0","0","0","1","5","0","0","0","1","0","0","0","0"
"7歳","0","0","2","17","13","3","1","3","0","0","0","7","0","0","0","0","0","0","0","0"
"8歳","0","0","1","9","17","3","1","2","0","0","0","5","0","0","0","0","0","0","0","0"
"9歳","1","0","1","8","8","0","0","2","0","0","0","3","0","0","0","0","0","0","0","0"
"10～14歳","3","0","0","13","26","0","1","1","0","1","0","3","0","0","0","0","0","0","2","0"
"15～19歳","2","0","0","2","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","4","0","0","3","34","0","0","0","0","2","1","0","0","0","0","1","0","0","0","0"
"30～39歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"40～49歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"50～59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","15","4","33","147","384","107","15","20","48","3","6","53","7","1","1","6","0","0","4","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2009年24週"
"集計期間終了週","2009年24週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

