"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2019年23週
"集計期間終了週",2019年23週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","51","59","110","415"
"RSウイルス感染症","34","30","64","261"
"咽頭結膜熱","102","65","167","261"
"Ａ群溶血性レンサ球菌咽頭炎","397","303","700","261"
"感染性胃腸炎","945","787","1732","261"
"水痘","99","75","174","261"
"手足口病","143","109","252","261"
"伝染性紅斑","43","35","78","261"
"突発性発しん","88","102","190","261"
"ヘルパンギーナ","34","27","61","261"
"流行性耳下腺炎","14","10","24","261"
"不明発しん症","17","12","29","261"
"川崎病","1","0","1","261"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","7","3","10","38"
"細菌性髄膜炎","0","1","1","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","1","2","3","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","6","3","9","25"
"インフルエンザ入院","2","1","3","25"
