"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2024年18週
"集計期間終了週",2024年18週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","80","62","142","411"
"新型コロナウイルス感染症（COVID-19）","294","318","612","411"
"RSウイルス感染症","187","138","325","260"
"咽頭結膜熱","41","24","65","260"
"Ａ群溶血性レンサ球菌咽頭炎","326","272","598","260"
"感染性胃腸炎","377","317","694","260"
"水痘","13","16","29","260"
"手足口病","20","25","45","260"
"伝染性紅斑","15","7","22","260"
"突発性発しん","31","28","59","260"
"ヘルパンギーナ","5","1","6","260"
"流行性耳下腺炎","12","7","19","260"
"不明発しん症","5","4","9","260"
"川崎病","3","2","5","260"
"急性出血性結膜炎","0","2","2","39"
"流行性角結膜炎","10","8","18","39"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","1","1","2","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","1","1","25"
"COVID-19入院","38","21","59","25"
