"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2019年47週"
"集計期間終了週","2019年47週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","1","4","1","1","7","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"～1歳","8","5","0","0","40","3","10","0","9","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","20","9","7","4","109","4","53","0","22","3","0","1","0","0","1","0","0","0","0","0","2","0","0","0","0","1","1","1"
"2歳","21","4","11","11","76","3","37","2","2","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"3歳","29","4","3","21","81","6","35","3","3","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","39","1","3","41","84","1","36","1","2","1","2","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"5歳","41","4","6","48","75","7","14","3","0","3","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","47","0","2","42","52","8","11","3","0","1","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"7歳","67","0","3","46","39","13","6","3","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"8歳","63","0","1","38","39","5","5","2","0","2","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"9歳","34","0","0","26","27","4","1","0","0","1","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0"
"10～14歳","85","0","1","33","87","8","2","0","0","0","4","2","0","0","1","0","0","3","0","0","2","0","0","1","0","0","1","1"
"15～19歳","25","0","0","3","9","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"20～29歳","21","0","0","9","49","0","1","1","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30～39歳","23","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40～49歳","57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"50～59歳","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"合計","614","31","38","323","774","62","211","18","39","23","16","6","0","0","7","0","0","12","0","1","8","0","0","1","0","1","6","2"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2019年47週"
"集計期間終了週","2019年47週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","0","4","0","1","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","11","7","0","0","27","2","8","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","13","10","11","1","98","3","34","2","16","5","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","16","1","8","14","69","3","32","0","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","16","3","12","20","53","4","32","4","1","1","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
