"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2025年46週"
"集計期間終了週","2025年46週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","598","12","1574","0","3","11","65","1","1","2","3","0","1","0","0","0","0","0","0","0","1","0","4","4","","","","","","",""
"区南部","695","33","1339","1","0","34","99","5","0","5","2","0","0","0","1","0","2","0","0","0","0","1","3","0","","","","","","",""
"区西南部","713","15","1672","6","2","16","72","5","0","0","1","2","1","1","0","0","2","0","0","0","0","0","8","2","","","","","","",""
"区西部","787","9","1782","1","0","13","58","2","2","0","5","0","0","0","2","0","0","0","0","3","1","0","7","0","","","","","","",""
"区西北部","1343","12","2686","2","1","38","78","8","1","3","2","2","1","0","0","0","0","0","0","0","0","0","2","0","","","","","","",""
"区東北部","822","8","1891","7","6","28","59","1","1","2","3","1","0","0","0","0","1","0","0","1","0","0","4","2","","","","","","",""
"区東部","798","17","1830","5","1","30","83","1","2","1","3","2","0","1","0","0","1","0","0","0","0","0","7","0","","","","","","",""
"西多摩","190","3","378","0","0","22","7","1","4","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","","","","","","",""
"南多摩","1743","36","3959","9","1","103","102","16","1","1","6","7","1","1","0","0","0","0","0","0","0","0","2","8","","","","","","",""
"北多摩西部","491","11","883","0","1","18","12","0","0","1","1","2","0","0","0","0","1","0","0","0","0","0","2","0","","","","","","",""
"北多摩南部","793","16","1785","1","0","35","74","1","3","2","0","0","0","0","0","0","2","0","0","1","0","0","14","2","","","","","","",""
"北多摩北部","699","10","1527","1","2","25","44","11","6","1","3","0","1","0","0","0","0","0","0","3","0","0","9","1","","","","","","",""
"島しょ","16","1","40","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"合計","9688","183","21346","34","17","373","754","52","21","19","30","16","5","3","3","0","9","0","0","8","2","1","63","20","","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2025年46週"
"集計期間終了週","2025年46週"
"性別","女性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","573","11","1512","0","4","9","63","3","4","1","3","2","1","0","0","0","0","0","0","1","1","0","10","5","","","","","","",""
"区南部","554","30","1191","1","1","23","87","5","0","4","1","1","0","1","1","0","1","0","0","0","0","1","3","0","","","","","","",""
"区西南部","714","26","1601","6","1","12","75","5","0","0","2","2","1","1","0","0","4","0","1","0","0","0","7","2","","","","","","",""
"区西部","664","10","1750","1","1","11","50","1","1","0","2","0","1","0","1","0","1","0","0","4","1","0","12","1","","","","","","",""
"区西北部","1337","25","2792","5","1","30","66","3","1","3","5","1","1","0","0","1","1","0","0","1","0","0","1","0","","","","","","",""
"区東北部","734","13","1878","9","4","14","49","1","1","2","3","1","0","1","1","0","1","0","0","1","0","0","5","2","","","","","","",""
"区東部","752","30","1808","4","1","34","69","4","5","1","5","1","1","3","0","0","1","0","0","1","0","1","5","0","","","","","","",""
"西多摩","210","7","396","0","1","8","8","1","2","1","1","0","0","0","0","0","0","0","0","1","0","0","1","1","","","","","","",""
"南多摩","1603","27","3629","7","1","70","82","5","1","4","5","4","1","1","0","0","1","0","0","0","0","0","2","2","","","","","","",""
"北多摩西部","455","10","830","2","1","14","13","1","1","2","1","1","0","0","0","0","1","0","0","0","0","0","1","1","","","","","","",""
"北多摩南部","780","26","1769","1","0","23","62","3","2","4","0","1","1","2","0","0","2","0","0","1","0","0","15","1","","","","","","",""
"北多摩北部","614","10","1476","2","2","21","45","10","6","3","1","0","1","0","0","0","0","0","1","3","0","0","13","2","","","","","","",""
"島しょ","29","8","44","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"合計","9019","233","20676","39","18","269","673","42","24","25","29","14","8","9","3","1","13","0","2","13","2","2","75","17","","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2025年46週"
"集計期間終了週","2025年46週"
"性別","男女合計"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","1171","23","3086","0","7","20","128","4","5","3","6","2","1","0","0","0","0","0","0","1","1","0","14","9","32","32","20","2","4","4","4"
"区南部","1249","63","2530","2","1","57","186","5","0","9","3","1","0","1","2","0","3","0","0","0","0","1","3","0","33","33","21","3","1","1","1"
"区西南部","1427","41","3273","6","3","28","147","5","0","0","3","2","1","1","0","0","6","0","1","0","0","0","15","2","40","40","25","4","3","3","3"
"区西部","1451","19","3532","2","1","24","108","3","3","0","7","0","1","0","3","0","1","0","0","7","1","0","19","1","39","39","25","4","4","4","4"
"区西北部","2680","37","5478","7","1","68","144","11","1","6","7","3","1","0","0","1","1","0","0","1","0","0","3","0","56","56","35","6","2","2","2"
"区東北部","1556","21","3769","16","10","42","108","2","2","2","6","1","0","1","1","0","1","0","0","1","0","0","9","2","40","40","25","4","1","1","1"
"区東部","1550","47","3638","9","2","64","152","5","7","2","8","3","1","4","0","0","2","0","0","1","0","1","12","0","41","41","26","4","1","1","1"
"西多摩","400","10","774","0","1","30","15","1","6","1","1","0","0","0","0","0","0","0","0","1","0","0","2","1","14","14","8","1","1","1","1"
"南多摩","3346","63","7588","16","1","173","184","21","2","5","11","11","2","1","0","0","1","0","0","0","0","0","2","10","44","44","28","4","1","1","1"
"北多摩西部","946","21","1713","2","1","32","25","1","1","3","2","3","0","0","0","0","1","0","0","0","0","0","3","1","21","21","14","2","1","1","1"
"北多摩南部","1573","42","3554","1","0","58","136","4","5","6","0","1","1","2","0","0","2","0","0","1","0","0","29","3","33","33","21","3","3","3","3"
"北多摩北部","1313","20","3003","3","4","46","89","21","6","4","4","0","1","0","0","0","0","0","1","3","0","0","22","3","23","23","15","2","2","2","2"
"島しょ","45","9","84","1","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","1","0","1","1","1"
"合計","18707","416","42022","65","32","642","1427","83","38","41","58","27","9","10","6","1","18","0","2","16","2","2","133","32","418","418","264","39","25","25","25"


