"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2018年43週"
"集計期間終了週","2018年43週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","6","5","3","32","78","0","23","8","5","5","1","0","0","0","1","0","0","0","0","0","1","","","","","",""
"区南部","3","9","3","14","98","4","6","11","3","1","1","3","0","0","2","0","0","0","0","0","0","","","","","",""
"区西南部","4","14","0","23","70","4","16","13","7","5","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"区西部","2","18","5","22","60","2","11","7","7","3","2","3","0","0","1","0","0","5","0","0","0","","","","","",""
"区西北部","1","5","3","36","66","2","19","19","10","6","2","2","1","0","0","0","0","2","0","0","0","","","","","",""
"区東北部","0","9","1","22","78","1","24","8","10","2","0","1","0","0","3","0","0","0","0","0","0","","","","","",""
"区東部","1","8","4","46","94","2","18","20","8","5","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","1","1","1","4","10","1","1","9","0","0","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"南多摩","5","19","1","49","99","6","15","40","9","3","0","7","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩西部","1","5","0","16","17","0","15","5","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","3","3","1","34","56","4","18","12","4","7","0","8","0","0","2","0","0","3","0","0","0","","","","","",""
"北多摩北部","4","6","3","33","25","2","12","22","6","5","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","31","102","25","331","751","28","178","174","70","42","10","24","1","0","12","0","0","10","0","0","1","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2018年43週"
"集計期間終了週","2018年43週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","2","1","1","22","58","3","30","10","3","9","1","1","1","0","1","0","0","2","0","0","1","","","","","",""
"区南部","3","3","4","16","68","5","2","10","3","3","2","3","0","0","2","0","0","0","0","0","0","","","","","",""
"区西南部","4","10","0","21","42","4","17","12","6","4","0","0","0","1","1","0","1","1","0","0","0","","","","","",""
"区西部","1","9","1","25","67","3","13","15","5","3","1","3","2","0","1","0","0","1","0","0","0","","","","","",""
"区西北部","2","3","4","32","55","6","26","18","7","3","2","3","1","0","2","0","0","2","0","0","0","","","","","",""
"区東北部","4","17","3","20","65","1","28","4","12","2","0","1","0","0","2","0","0","0","0","0","0","","","","","",""
"区東部","1","6","3","32","80","1","18","22","5","5","2","2","0","0","1","0","0","1","0","0","0","","","","","",""
"西多摩","3","1","1","2","8","1","1","7","0","1","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"南多摩","6","12","3","37","72","5","12","28","5","6","4","5","0","1","1","0","0","0","0","0","0","","","","","",""
"北多摩西部","3","2","0","22","13","1","22","7","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","4","3","2","10","40","3","20","12","5","2","0","2","0","0","2","0","0","1","0","0","0","","","","","",""
"北多摩北部","4","4","2","32","19","1","5","18","7","5","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","37","71","24","271","587","34","194","163","60","44","14","21","4","2","14","0","1","8","0","0","1","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2018年43週"
"集計期間終了週","2018年43週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","8","6","4","54","136","3","53","18","8","14","1","1","1","0","1","0","0","2","0","0","1","32","20","2","4","4","0"
"区南部","6","12","7","30","166","9","8","21","6","4","3","3","0","0","4","0","0","0","0","0","0","33","21","3","1","1","0"
"区西南部","8","24","0","44","112","4","33","25","13","9","0","0","0","1","1","0","1","1","0","0","0","40","25","4","3","3","0"
"区西部","3","27","6","47","127","5","24","22","12","6","3","3","2","0","2","0","0","6","0","0","0","39","25","3","4","4","0"
