"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2006年2週
"集計期間終了週",2006年2週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","585","604","1189","178"
"RSウイルス感染症","17","10","27","142"
"咽頭結膜熱","13","18","31","142"
"Ａ群溶血性レンサ球菌咽頭炎","74","92","166","142"
"感染性胃腸炎","562","597","1159","142"
"水痘","99","92","191","142"
"手足口病","3","3","6","142"
"伝染性紅斑","31","36","67","142"
"突発性発しん","36","30","66","142"
"百日咳","0","0","0","142"
"風しん","0","0","0","142"
"ヘルパンギーナ","0","0","0","142"
"麻しん（成人麻しん以外）","0","0","0","142"
"流行性耳下腺炎","65","76","141","142"
"不明発しん症","9","5","14","142"
"川崎病","3","1","4","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","8","1","9","14"
"細菌性髄膜炎","1","0","1","25"
"無菌性髄膜炎","1","0","1","25"
"マイコプラズマ肺炎","3","0","3","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
