"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2007年35週
"集計期間終了週",2007年35週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","1","2","3","283"
"RSウイルス感染症","3","2","5","146"
"咽頭結膜熱","13","16","29","146"
"Ａ群溶血性レンサ球菌咽頭炎","43","45","88","146"
"感染性胃腸炎","267","215","482","146"
"水痘","26","11","37","146"
"手足口病","79","78","157","146"
"伝染性紅斑","8","7","15","146"
"突発性発しん","55","48","103","146"
"百日咳","1","5","6","146"
"風しん","0","0","0","146"
"ヘルパンギーナ","102","89","191","146"
"麻しん（成人麻しん以外）","0","1","1","146"
"流行性耳下腺炎","17","11","28","146"
"不明発しん症","6","7","13","146"
"川崎病","1","3","4","146"
"急性出血性結膜炎","0","1","1","39"
"流行性角結膜炎","11","8","19","39"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","3","0","3","25"
"マイコプラズマ肺炎","1","1","2","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","2","0","2","25"
