"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2003年9週"
"集計期間終了週","2003年9週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","0","0","0","0","1","2","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"～1歳","3","0","0","1","19","5","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","27","0","0","0","50","17","0","1","7","0","0","0","4","0","1","0","0","1","0","0","0","0","0","0"
"2歳","29","0","0","2","50","20","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"3歳","36","0","1","4","43","7","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0"
"4歳","66","0","1","8","55","7","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"5歳","75","0","0","7","40","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"6歳","56","0","0","1","31","5","0","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","0","0"
"7歳","46","0","0","5","24","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","37","0","0","1","18","0","0","1","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0"
"9歳","30","0","0","1","12","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10～14歳","67","0","0","3","34","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15～19歳","29","0","0","0","12","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0"
"20～29歳","22","0","0","3","46","2","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","2"
"30～39歳","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"40～49歳","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"50～59歳","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","582","0","2","36","435","71","0","4","26","0","1","1","8","7","6","0","0","6","0","0","0","0","0","2"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2003年9週"
"集計期間終了週","2003年9週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","1","0","0","0","1","2","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"～1歳","4","0","0","0","21","3","0","1","15","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1歳","20","0","1","0","48","11","0","0","3","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"2歳","29","0","0","2","40","6","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"3歳","37","0","0","4","36","11","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"4歳","60","0","1","2","39","7","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0"
"5歳","55","0","2","4","39","3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"6歳","64","0","1","3","27","3","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"7歳","43","0","0","2","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","33","0","0","2","20","3","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"9歳","19","0","0","1","14","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0"
"10～14歳","63","0","0","2","24","0","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0"
