"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2025年42週"
"集計期間終了週","2025年42週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","82","24","787","6","0","10","56","1","5","0","3","2","1","1","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"区南部","89","18","622","15","1","14","49","1","1","2","7","3","1","0","0","0","2","0","0","0","0","0","1","0","","","","","","",""
"区西南部","159","25","831","8","2","7","27","0","1","1","0","1","0","1","1","0","0","0","0","0","0","0","2","2","","","","","","",""
"区西部","165","17","1036","7","2","28","29","2","5","0","2","0","0","1","0","0","0","0","0","3","0","0","3","3","","","","","","",""
"区西北部","162","30","1260","4","2","20","67","2","2","2","2","0","1","0","2","0","3","0","0","0","0","0","0","1","","","","","","",""
"区東北部","89","19","1023","20","5","20","58","2","3","3","0","5","1","0","0","0","0","0","0","1","0","0","0","0","","","","","","",""
"区東部","121","40","1071","6","4","14","54","2","2","1","3","5","0","0","0","0","4","0","0","0","0","0","1","0","","","","","","",""
"西多摩","14","9","177","2","0","5","9","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","","","","","","",""
"南多摩","174","39","2185","8","0","56","106","4","0","3","3","8","3","3","0","0","2","0","0","0","0","0","0","4","","","","","","",""
"北多摩西部","32","12","404","4","0","10","28","0","10","0","1","4","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"北多摩南部","82","23","970","5","1","19","35","1","1","0","4","4","0","0","0","0","1","0","0","1","0","0","1","6","","","","","","",""
"北多摩北部","44","13","688","3","1","13","54","4","4","2","4","7","0","3","0","0","0","0","0","2","0","0","1","7","","","","","","",""
"島しょ","1","4","13","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"合計","1214","273","11067","89","18","216","572","20","35","14","29","39","7","9","3","0","13","0","0","8","0","0","9","24","","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2025年42週"
"集計期間終了週","2025年42週"
"性別","女性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","65","25","788","9","2","8","35","3","10","1","4","2","1","3","0","0","0","0","0","1","0","0","0","2","","","","","","",""
"区南部","75","14","601","5","1","7","40","1","2","5","7","3","1","1","1","0","1","0","0","0","0","0","1","0","","","","","","",""
"区西南部","153","34","831","5","2","6","24","1","3","2","1","4","0","1","1","0","2","0","0","0","0","0","1","1","","","","","","",""
"区西部","135","27","936","10","2","15","39","4","5","1","2","0","0","1","2","0","0","0","0","3","0","0","1","1","","","","","","",""
"区西北部","141","47","1245","7","1","18","48","5","3","1","5","0","1","2","2","0","4","0","0","0","0","0","0","1","","","","","","",""
"区東北部","86","28","1065","18","5","11","47","3","2","2","8","5","2","0","1","0","0","0","0","1","0","0","0","3","","","","","","",""
"区東部","138","34","1088","8","1","17","39","2","5","1","2","4","1","1","0","0","4","1","0","0","0","0","1","0","","","","","","",""
"西多摩","13","6","164","2","2","5","8","1","1","0","1","1","0","0","0","0","0","0","0","1","0","0","0","1","","","","","","",""
"南多摩","172","41","2119","5","1","35","95","5","1","6","6","10","2","2","0","0","2","0","0","0","0","0","0","4","","","","","","",""
"北多摩西部","31","17","367","4","0","7","15","1","8","0","2","4","0","0","0","0","4","0","0","0","0","0","0","1","","","","","","",""
"北多摩南部","74","37","929","8","1","21","34","2","1","1","4","2","0","0","0","0","2","0","0","1","0","0","2","6","","","","","","",""
"北多摩北部","35","25","646","6","1","9","43","5","4","1","2","2","0","2","0","0","2","0","0","2","0","0","1","4","","","","","","",""
"島しょ","3","7","21","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"合計","1121","342","10800","88","19","159","467","33","45","21","44","37","8","13","7","0","21","1","0","9","0","0","7","24","","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2025年42週"
"集計期間終了週","2025年42週"
"性別","男女合計"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","147","49","1575","15","2","18","91","4","15","1","7","2","2","4","0","0","0","0","0","1","0","0","0","3","32","32","20","2","4","4","4"
"区南部","164","32","1223","20","2","21","89","2","3","7","14","3","1","1","1","0","3","0","0","0","0","0","2","0","33","33","21","3","1","1","1"
"区西南部","312","59","1662","13","2","13","51","1","4","3","1","5","0","1","1","0","2","0","0","0","0","0","3","3","39","39","24","4","3","3","3"
"区西部","300","44","1972","17","2","43","68","6","10","1","4","0","0","1","2","0","0","0","0","3","0","0","4","4","39","39","25","4","4","4","4"
"区西北部","303","77","2505","11","3","38","115","7","5","3","7","0","2","2","2","0","7","0","0","0","0","0","0","2","56","56","35","6","2","2","2"
"区東北部","175","47","2088","38","10","31","105","5","5","5","8","10","3","0","1","0","0","0","0","2","0","0","0","3","40","40","25","4","1","1","1"
"区東部","259","74","2159","14","5","31","93","4","7","2","5","9","1","1","0","0","4","1","0","0","0","0","1","0","41","41","26","4","1","1","1"
"西多摩","27","15","341","2","2","10","17","2","2","0","1","1","0","0","0","0","0","0","0","2","0","0","0","1","14","14","8","1","1","1","1"
"南多摩","346","80","4304","13","1","91","201","9","1","9","9","18","5","5","0","0","2","0","0","0","0","0","0","4","45","45","28","4","1","1","1"
"北多摩西部","63","29","771","8","0","17","43","1","18","0","3","8","0","0","0","0","5","0","0","0","0","0","0","1","21","21","14","2","1","1","1"
"北多摩南部","156","60","1899","13","1","40","69","3","2","1","8","6","0","0","0","0","3","0","0","1","0","0","3","12","33","33","21","3","3","3","3"
