"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2005年50週
"集計期間終了週",2005年50週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","59","63","122","178"
"RSウイルス感染症","60","33","93","142"
"咽頭結膜熱","23","32","55","142"
"Ａ群溶血性レンサ球菌咽頭炎","197","152","349","142"
"感染性胃腸炎","1360","1374","2734","142"
"水痘","132","111","243","142"
"手足口病","4","11","15","142"
"伝染性紅斑","25","33","58","142"
"突発性発しん","44","39","83","142"
"百日咳","0","0","0","142"
"風しん","0","1","1","142"
"ヘルパンギーナ","6","7","13","142"
"麻しん（成人麻しん以外）","0","0","0","142"
"流行性耳下腺炎","82","58","140","142"
"不明発しん症","2","7","9","142"
"川崎病","2","0","2","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","8","2","10","14"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","1","1","25"
"クラミジア肺炎(オウム病は除く)","1","1","2","25"
"成人麻しん","0","0","0","25"
