"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2003年25週
"集計期間終了週",2003年25週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","0","0","178"
"RSウイルス感染症","0","0","0","142"
"咽頭結膜熱","37","37","74","142"
"Ａ群溶血性レンサ球菌咽頭炎","72","79","151","142"
"感染性胃腸炎","229","196","425","142"
"水痘","83","59","142","142"
"手足口病","201","132","333","142"
"伝染性紅斑","17","24","41","142"
"突発性発しん","37","50","87","142"
"百日咳","0","0","0","142"
"風しん","6","6","12","142"
"ヘルパンギーナ","80","66","146","142"
"麻しん（成人麻しん以外）","6","9","15","142"
"流行性耳下腺炎","13","12","25","142"
"不明発しん症","7","11","18","142"
"川崎病","2","0","2","142"
"急性出血性結膜炎","1","0","1","14"
"流行性角結膜炎","13","6","19","14"
"急性脳炎(日本脳炎を除く)","0","0","0","25"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","2","0","2","25"
"マイコプラズマ肺炎","2","1","3","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","4","3","7","25"
