"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2024年23週
"集計期間終了週",2024年23週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","21","40","61","419"
"新型コロナウイルス感染症（COVID-19）","807","901","1708","419"
"RSウイルス感染症","136","110","246","264"
"咽頭結膜熱","71","63","134","264"
"Ａ群溶血性レンサ球菌咽頭炎","586","458","1044","264"
"感染性胃腸炎","687","597","1284","264"
"水痘","44","38","82","264"
"手足口病","394","348","742","264"
"伝染性紅斑","50","48","98","264"
"突発性発しん","56","44","100","264"
"ヘルパンギーナ","96","77","173","264"
"流行性耳下腺炎","22","16","38","264"
"不明発しん症","5","5","10","264"
"川崎病","1","0","1","264"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","7","9","16","39"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","1","0","1","25"
"マイコプラズマ肺炎","5","3","8","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
"COVID-19入院","54","47","101","25"
