"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2024年11週"
"集計期間終了週","2024年11週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","12","10","2","0","3","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"中央区","18","8","0","0","4","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","32","17","2","0","6","23","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","4","4","","","","","",""
"新宿区","48","16","7","1","13","16","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","7","","","","","",""
"文京","54","12","1","0","7","20","0","0","0","1","0","1","0","0","0","2","0","0","0","0","0","0","4","","","","","",""
"台東","33","9","0","0","15","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","40","21","0","5","6","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","","","","","",""
"江東区","131","23","3","1","17","35","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","70","15","1","1","7","21","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"目黒区","43","11","1","1","6","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","131","37","4","2","28","44","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"世田谷","148","34","5","0","23","41","0","1","0","2","0","2","0","0","0","0","0","0","0","0","0","1","5","","","","","",""
"渋谷区","17","8","1","0","1","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","","","","","",""
"中野区","61","21","8","0","14","28","2","0","0","4","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","88","21","0","0","3","18","6","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","6","","","","","",""
"池袋","46","15","1","0","5","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","67","25","2","3","21","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","38","16","3","0","14","20","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"板橋区","118","14","0","0","16","22","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","1","5","","","","","",""
"練馬区","196","32","4","0","32","20","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","123","37","3","4","40","26","1","0","0","2","0","0","1","1","0","1","0","0","0","0","0","0","0","","","","","",""
"葛飾区","77","25","0","0","15","13","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","3","5","","","","","",""
"江戸川","168","51","6","0","30","34","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","288","40","6","1","24","48","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","8","","","","","",""
"町田市","99","16","2","1","24","38","0","0","1","2","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","121","35","0","3","5","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","","","","","",""
"南多摩","131","18","0","0","6","26","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"多摩立川","178","31","1","1","31","17","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","376","46","2","2","55","73","3","0","3","1","0","1","1","0","0","2","0","0","0","0","0","3","15","","","","","",""
"多摩小平","221","55","2","5","31","86","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","6","","","","","",""
"島しょ","4","4","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","3177","723","67","31","505","771","19","3","9","27","1","6","5","2","0","8","0","1","0","0","0","14","84","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2024年11週"
"集計期間終了週","2024年11週"
"性別","女性"

