"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2018年43週
"集計期間終了週",2018年43週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","31","36","67","416"
"RSウイルス感染症","102","70","172","262"
"咽頭結膜熱","25","23","48","262"
"Ａ群溶血性レンサ球菌咽頭炎","331","271","602","262"
"感染性胃腸炎","751","587","1338","262"
"水痘","28","29","57","262"
"手足口病","178","194","372","262"
"伝染性紅斑","174","163","337","262"
"突発性発しん","70","59","129","262"
"ヘルパンギーナ","42","39","81","262"
"流行性耳下腺炎","10","10","20","262"
"不明発しん症","24","14","38","262"
"川崎病","1","3","4","262"
"急性出血性結膜炎","0","2","2","38"
"流行性角結膜炎","12","11","23","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","1","1","25"
"マイコプラズマ肺炎","10","6","16","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","1","0","1","25"
