"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2013年2週
"集計期間終了週",2013年2週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","3099","2823","5922","415"
"RSウイルス感染症","51","39","90","263"
"咽頭結膜熱","54","50","104","263"
"Ａ群溶血性レンサ球菌咽頭炎","241","234","475","263"
"感染性胃腸炎","1275","1150","2425","263"
"水痘","206","200","406","263"
"手足口病","20","20","40","263"
"伝染性紅斑","19","23","42","263"
"突発性発しん","54","73","127","263"
"百日咳","3","1","4","263"
"ヘルパンギーナ","2","5","7","263"
"流行性耳下腺炎","26","31","57","263"
"不明発しん症","9","9","18","263"
"川崎病","5","0","5","263"
"急性出血性結膜炎","1","0","1","38"
"流行性角結膜炎","16","13","29","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","6","6","12","25"
"クラミジア肺炎(オウム病は除く)","2","0","2","25"
"インフルエンザ入院","23","19","42","25"
