"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2010年36週
"集計期間終了週",2010年36週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","13","6","19","286"
"RSウイルス感染症","2","4","6","150"
"咽頭結膜熱","16","19","35","150"
"Ａ群溶血性レンサ球菌咽頭炎","54","57","111","150"
"感染性胃腸炎","336","280","616","150"
"水痘","36","33","69","150"
"手足口病","80","68","148","150"
"伝染性紅斑","27","22","49","150"
"突発性発しん","70","55","125","150"
"百日咳","4","4","8","150"
"ヘルパンギーナ","49","40","89","150"
"流行性耳下腺炎","46","42","88","150"
"不明発しん症","10","8","18","150"
"川崎病","2","0","2","150"
"急性出血性結膜炎","1","0","1","39"
"流行性角結膜炎","16","15","31","39"
"細菌性髄膜炎","0","0","0","23"
"無菌性髄膜炎","1","0","1","23"
"マイコプラズマ肺炎","0","1","1","23"
"クラミジア肺炎(オウム病は除く)","0","0","0","23"
