"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2005年25週
"集計期間終了週",2005年25週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","2","0","2","178"
"RSウイルス感染症","5","6","11","142"
"咽頭結膜熱","58","64","122","142"
"Ａ群溶血性レンサ球菌咽頭炎","122","96","218","142"
"感染性胃腸炎","282","238","520","142"
"水痘","111","95","206","142"
"手足口病","103","85","188","142"
"伝染性紅斑","38","47","85","142"
"突発性発しん","49","44","93","142"
"百日咳","1","0","1","142"
"風しん","0","1","1","142"
"ヘルパンギーナ","267","258","525","142"
"麻しん（成人麻しん以外）","1","0","1","142"
"流行性耳下腺炎","117","89","206","142"
"不明発しん症","11","8","19","142"
"川崎病","0","1","1","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","10","2","12","14"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","1","0","1","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
