"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2004年12週"
"集計期間終了週","2004年12週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","2","2","12","52","7","1","5","5","0","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区南部","1","0","1","7","66","11","0","3","4","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","3","0","0","5","53","8","0","2","2","0","0","0","0","1","1","0","0","1","0","0","0","0","0","","","","","",""
"区西部","9","1","0","1","65","2","0","1","2","0","0","0","0","0","0","1","0","4","0","0","2","0","0","","","","","",""
"区西北部","11","0","1","13","55","8","0","3","2","0","0","1","1","0","0","0","0","0","0","0","2","0","0","","","","","",""
"区東北部","6","0","0","18","52","15","0","7","1","0","0","0","0","2","1","0","0","1","0","0","0","0","0","","","","","",""
"区東部","3","0","0","14","68","6","0","6","0","0","0","1","0","2","0","0","0","3","0","0","0","0","0","","","","","",""
"西多摩","2","0","0","5","15","4","0","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","1","0","0","1","46","5","0","1","6","0","0","1","0","0","0","0","0","2","0","0","0","0","0","","","","","",""
"北多摩西部","0","0","0","2","7","3","0","0","1","0","1","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","3","0","0","7","34","8","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"北多摩北部","4","0","1","5","49","7","0","1","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","","","","","",""
"島しょ","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","44","3","5","90","562","84","1","35","25","0","5","3","1","9","2","1","0","14","0","0","4","0","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2004年12週"
"集計期間終了週","2004年12週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","3","1","3","18","47","3","1","4","1","0","3","0","0","2","0","1","0","1","0","1","0","0","0","","","","","",""
"区南部","1","0","1","12","73","8","0","3","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","5","0","1","6","66","3","0","2","6","0","0","0","0","2","1","0","0","1","0","0","0","0","0","","","","","",""
"区西部","10","1","0","5","69","6","0","4","2","0","0","0","0","0","1","1","0","3","0","0","1","0","0","","","","","",""
"区西北部","2","0","1","8","54","8","0","3","3","0","0","1","1","1","0","0","0","2","0","0","1","0","0","","","","","",""
"区東北部","9","0","0","14","37","15","0","5","2","0","0","0","0","5","1","0","0","1","0","0","0","0","0","","","","","",""
"区東部","7","0","0","12","79","4","0","6","1","0","0","1","0","2","0","0","0","3","0","0","0","0","0","","","","","",""
"西多摩","2","0","0","1","23","3","1","6","2","0","1","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","2","0","0","1","32","2","0","2","2","0","0","1","0","1","0","0","0","2","0","0","0","0","0","","","","","",""
"北多摩西部","2","0","0","2","9","3","0","3","1","0","1","0","0","2","0","0","0","2","0","0","0","0","0","","","","","",""
"北多摩南部","1","0","0","5","47","3","0","1","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","","","","","",""
"北多摩北部","3","0","2","5","36","7","0","1","2","0","0","1","0","1","0","0","0","1","0","0","0","0","0","","","","","",""
"島しょ","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","48","2","8","89","572","65","2","40","26","0","5","4","1","19","3","2","0","18","0","1","2","0","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2004年12週"
"集計期間終了週","2004年12週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
